'000001'	上证指数	周线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数
2009/01/16	1897.70	1984.72	1861.81	1954.43	542299456.00	356219289600	537	292
2009/01/23	1971.00	2018.51	1956.10	1990.65	497997696.00	334197424128	294	589
2009/02/06	2008.13	2185.08	1987.13	2181.23	756603392.00	514394390528	892	1
2009/02/13	2211.31	2323.12	2191.87	2320.79	1029829440.00	765070999552	861	28
2009/02/20	2338.75	2402.80	2190.47	2261.48	923102976.00	699931033600	844	44
2009/02/27	2249.28	2313.59	2064.90	2082.85	854707648.00	654236057600	78	807
2009/03/06	2066.22	2241.76	2037.02	2193.00	721678592.00	540001632256	316	558
2009/03/13	2205.74	2232.66	2086.01	2128.85	537427840.00	403071369216	262	614
2009/03/20	2122.39	2294.11	2108.61	2281.08	711930752.00	560914169856	294	578
2009/03/27	2286.24	2392.76	2274.88	2374.42	882149824.00	736768032768	511	340
2009/04/03	2377.96	2456.81	2299.14	2419.77	894581568.00	758471000064	224	652
2009/04/10	2422.10	2449.53	2331.87	2444.22	596256832.00	514565013504	853	14
2009/04/17	2468.08	2549.31	2464.06	2503.92	963007488.00	857029017600	239	628
2009/04/24	2500.16	2579.21	2422.78	2448.59	823742976.00	695176986624	242	610
2009/04/30	2443.42	2491.07	2372.34	2477.56	513273536.00	443540144128	626	220
2009/05/08	2486.67	2634.06	2486.22	2625.63	888512064.00	783949103104	448	388
2009/05/15	2646.28	2670.21	2558.96	2645.26	747114304.00	658772000768	495	331
2009/05/22	2632.56	2688.11	2578.59	2597.60	703364160.00	641715273728	467	346
2009/05/27	2555.34	2635.31	2538.62	2632.92	360610048.00	334193000448	437	417
2009/06/05	2668.39	2791.64	2668.39	2753.88	852381440.00	811587993600	348	507
2009/06/12	2753.34	2828.73	2721.85	2743.76	737208768.00	673125040128	144	732
2009/06/19	2743.03	2886.50	2727.73	2880.49	681450240.00	633455968256	429	418
2009/06/26	2900.57	2946.88	2841.89	2928.21	724297472.00	683735973888	452	372
2009/07/03	2930.31	3088.86	2918.38	3088.36	773382528.00	792931991552	523	335
2009/07/10	3091.47	3140.04	3011.21	3113.92	926911616.00	925309992960	466	393
2009/07/17	3098.96	3221.07	3076.30	3189.74	932850048.00	973763969024	524	334
2009/07/24	3203.88	3398.05	3192.89	3372.60	1005462272.00	1091313008640	294	583
2009/07/31	3377.72	3454.02	3174.21	3412.06	1176093696.00	1224881995776	856	29
2009/08/07	3429.68	3478.01	3244.10	3260.68	1043487296.00	1130333077504	453	417
2009/08/14	3287.76	3307.88	3039.31	3046.97	717435520.00	718125006848	72	811
2009/08/21	2994.87	3020.26	2761.39	2960.77	721096320.00	637666000896	850	31
2009/08/28	2982.18	3004.89	2823.63	2860.68	754912320.00	722518999040	115	759
2009/09/04	2817.62	2875.98	2639.76	2861.61	659257664.00	595656245248	729	130
2009/09/11	2877.62	2999.33	2831.85	2989.79	706960256.00	703587942400	783	83
2009/09/18	2990.92	3068.03	2940.83	2962.66	846842432.00	845083967488	97	778
2009/09/25	2937.92	2982.89	2783.11	2838.84	631451648.00	592401399808	278	568
2009/09/30	2844.37	2857.95	2712.30	2779.42	243318784.00	217929613312	663	188
2009/10/09	2840.12	2912.55	2834.62	2911.72	97067216.00	93167968256	890	0
2009/10/16	2927.02	3014.26	2886.96	2976.62	557113856.00	545281671168	409	459
2009/10/23	2974.63	3123.46	2962.30	3107.84	715621696.00	739737993216	750	134
2009/10/30	3114.29	3123.36	2952.01	2995.84	636788352.00	620075024384	723	151
2009/11/06	2933.81	3183.57	2923.52	3164.03	821630976.00	825385943040	508	354
2009/11/13	3162.13	3211.10	3127.50	3187.63	758593088.00	784367026176	597	270
2009/11/20	3206.41	3332.53	3206.41	3308.34	946701568.00	999830061056	475	404
2009/11/27	3312.97	3361.37	3080.87	3096.26	1070837440.00	1139007946752	154	730
2009/12/04	3114.29	3319.12	3114.29	3317.04	942482688.00	1001927016448	198	686
2009/12/11	3313.06	3334.01	3225.56	3247.31	648912448.00	691042975744	345	517
2009/12/18	3246.95	3315.03	3108.03	3113.87	605101888.00	628885028864	55	831
2009/12/25	3108.06	3156.53	3039.85	3141.35	484762496.00	505403342848	473	370
2009/12/31	3148.86	3282.21	3148.86	3277.12	501959584.00	524406030336	664	186
2010/01/08	3289.75	3295.86	3149.01	3195.99	659683776.00	732641034240	656	217
2010/01/15	3301.61	3306.75	3165.48	3224.14	789244864.00	868283973632	545	320
2010/01/22	3213.62	3268.80	3062.62	3128.58	752276096.00	830769987584	162	737
2010/01/29	3103.32	3136.99	2963.88	2989.29	473077184.00	476038758400	503	356
2010/02/05	2981.37	3015.12	2890.02	2939.39	532492608.00	545974878208	158	736
2010/02/12	2936.45	3018.85	2922.17	3018.12	323025408.00	340114374656	808	80
2010/02/26	3016.70	3067.52	2938.75	3051.93	503975744.00	542968381440	366	495
2010/03/05	3057.00	3102.38	3011.08	3031.06	592762496.00	643087007744	542	324
2010/03/12	3036.40	3085.99	3011.97	3013.40	441461376.00	479535955968	120	771
2010/03/19	3010.72	3069.65	2963.42	3067.75	435229568.00	461474463744	688	174
2010/03/26	3069.65	3083.34	3009.89	3059.71	506826496.00	539918991360	794	92
2010/04/02	3076.04	3159.59	3071.68	3157.95	650190912.00	707240919040	497	371
2010/04/09	3170.61	3177.96	3110.25	3145.34	487437504.00	547128999936	746	139
2010/04/16	3151.87	3181.65	3101.48	3130.30	635652672.00	737328955392	309	538
2010/04/23	3096.78	3096.78	2941.35	2983.53	657064512.00	716425003008	311	554
2010/04/30	2988.07	2996.82	2820.93	2870.61	527588928.00	570460012544	220	671
2010/05/07	2821.35	2862.55	2665.81	2688.37	417006368.00	414621892608	196	680
2010/05/14	2690.85	2751.07	2604.18	2696.62	514172384.00	460315230208	437	428
2010/05/21	2663.87	2663.87	2481.97	2583.52	482197760.00	408459051008	736	125
2010/05/28	2596.31	2686.54	2583.55	2655.77	518921664.00	493835517952	407	438
2010/06/04	2647.87	2665.38	2521.05	2553.59	420790464.00	371819347968	591	264
2010/06/11	2508.32	2590.97	2491.63	2569.93	433308576.00	396649037824	371	489
2010/06/18	2588.96	2595.50	2505.32	2513.22	146922176.00	134491611136	61	812
2010/06/25	2517.29	2598.35	2504.31	2552.81	362646592.00	312196005888	149	720
2010/07/02	2550.63	2561.48	2319.73	2382.89	357631584.00	275734003712	442	451
2010/07/09	2358.75	2485.60	2335.57	2470.91	376920256.00	283395522560	710	150
2010/07/16	2468.54	2501.02	2389.07	2424.27	453507552.00	343372464128	577	279
2010/07/23	2399.58	2579.52	2392.27	2572.02	606502400.00	493814218752	334	541
2010/07/30	2576.37	2656.39	2556.46	2637.50	613403264.00	521013657600	338	526
2010/08/06	2635.80	2681.78	2589.98	2658.38	674107520.00	592269017088	843	44
2010/08/13	2656.36	2676.09	2564.83	2606.70	584865600.00	532245446656	827	59
2010/08/20	2603.79	2701.92	2596.77	2642.30	699927104.00	641226964992	111	778
2010/08/27	2637.82	2667.16	2588.63	2610.74	510460192.00	463065776128	502	354
2010/09/03	2622.26	2662.87	2604.48	2655.38	663690624.00	672153993216	485	396
2010/09/10	2667.18	2704.92	2628.82	2663.20	674958720.00	705113948160	519	344
2010/09/17	2665.64	2703.78	2583.33	2598.67	618158848.00	643472818176	403	451
2010/09/21	2601.48	2607.34	2573.62	2591.55	151445296.00	156121481216	479	388
2010/09/30	2600.54	2655.99	2597.12	2655.64	385546528.00	418519384064	804	95
2010/10/08	2681.25	2747.80	2677.99	2738.74	154842784.00	167621001216	858	41
2010/10/15	2755.02	2971.15	2755.02	2971.15	1144970112.00	1231278964736	511	368
2010/10/22	2985.46	3041.14	2931.90	2975.04	1111370240.00	1162901979136	482	392
2010/10/29	2979.70	3073.37	2955.48	2978.83	967213568.00	1122419081216	493	383
2010/11/05	2986.87	3142.58	2986.87	3129.49	1095826688.00	1302804955136	693	192
2010/11/12	3140.38	3186.72	2975.15	2985.42	1149248640.00	1341697949696	37	858
2010/11/19	2984.87	3016.12	2806.63	2888.56	816212288.00	861016031232	775	106
2010/11/26	2861.60	2904.97	2791.58	2871.68	702065920.00	766396006400	301	594
2010/12/03	2861.13	2881.15	2758.91	2842.42	584933120.00	649459007488	340	547
2010/12/10	2850.37	2884.53	2792.52	2841.04	501488576.00	539277066240	786	108
2010/12/17	2850.32	2939.05	2847.64	2893.74	574073216.00	659914096640	459	414
2010/12/24	2901.47	2917.18	2804.55	2835.14	567513600.00	614396723200	185	689
2010/12/31	2842.80	2876.81	2721.47	2808.07	463668032.00	491082186752	875	33
2011/01/07	2825.32	2868.00	2807.87	2838.80	461838560.00	531342032896	453	423
2011/01/14	2832.62	2847.35	2770.33	2791.34	448695680.00	471950458880	144	761
2011/01/21	2772.45	2780.93	2667.28	2715.29	474967648.00	461224378368	708	194
2011/01/28	2716.52	2759.43	2661.43	2752.75	453020032.00	452792057856	662	213
2011/02/01	2751.52	2805.04	2748.53	2798.96	177052960.00	196934959104	444	449
2011/02/11	2778.70	2835.40	2760.16	2827.32	319339552.00	349713006592	623	255
2011/02/18	2828.57	2939.28	2828.57	2899.79	744039680.00	838277988352	273	605
2011/02/25	2886.54	2944.40	2839.18	2878.56	650665984.00	737205026816	425	455
2011/03/04	2880.16	2944.45	2861.81	2942.30	714194240.00	808193032192	814	95
2011/03/11	2952.72	3012.04	2927.67	2933.79	712918528.00	861005021184	282	615
2011/03/18	2923.98	2939.64	2850.93	2906.87	693129408.00	804056989696	647	241
2011/03/25	2913.90	2985.08	2884.75	2977.81	603890624.00	689318002688	627	259
2011/04/01	2985.35	3005.78	2914.37	2967.40	716303616.00	808610037760	772	130
2011/04/08	2964.21	3031.09	2963.88	3030.02	414422144.00	476552003584	649	213
2011/04/15	3037.90	3062.53	2994.46	3050.52	737173120.00	793063981056	418	449
2011/04/22	3040.53	3067.45	2992.66	3010.51	685274176.00	755531972608	325	544
2011/04/29	3003.03	3003.61	2871.01	2911.51	574757056.00	576807567360	778	118
2011/05/06	2911.51	2933.46	2834.45	2863.87	434161184.00	432058269696	526	353
2011/05/13	2868.23	2897.13	2832.25	2871.03	483025792.00	515279093760	686	208
2011/05/20	2864.37	2884.13	2821.20	2858.45	436391872.00	471121887232	346	498
2011/05/27	2853.28	2853.28	2708.54	2709.93	451244800.00	471013064704	124	767
2011/06/03	2704.48	2744.92	2676.53	2728.02	403205024.00	399091499008	859	62
2011/06/10	2720.97	2754.12	2672.32	2705.13	320680192.00	344946966528	498	395
2011/06/17	2687.64	2735.55	2641.38	2642.81	385662464.00	404778483712	165	744
2011/06/24	2635.83	2759.71	2610.99	2746.21	423477632.00	428214190080	892	31
2011/07/01	2746.78	2778.65	2727.25	2759.36	503912512.00	527706128384	552	335
2011/07/08	2770.93	2825.12	2770.93	2797.77	584637312.00	637393043456	400	499
2011/07/15	2789.45	2821.34	2752.17	2820.16	507141696.00	559018016768	565	329
2011/07/22	2821.36	2826.96	2763.41	2770.79	436852544.00	517646581760	561	330
2011/07/29	2759.62	2759.62	2677.12	2701.73	418478048.00	466657869824	250	637
2011/08/05	2697.57	2712.88	2605.13	2626.41	330419456.00	374565535744	103	812
2011/08/12	2599.29	2614.18	2437.67	2593.16	507164160.00	529458003968	698	201
2011/08/19	2598.13	2636.36	2513.75	2534.36	385608960.00	403305725952	216	693
2011/08/26	2534.57	2616.63	2507.78	2612.18	370009536.00	385499267072	437	439
2011/09/02	2595.47	2615.13	2517.62	2528.28	320504032.00	336035414016	142	768
2011/09/09	2510.10	2528.41	2459.54	2497.75	270445440.00	282076053504	374	507
2011/09/16	2467.73	2499.48	2439.37	2482.34	207987424.00	212059127808	396	474
2011/09/23	2469.60	2517.66	2400.13	2433.15	323700096.00	327582580736	279	627
2011/09/30	2416.23	2441.73	2348.22	2359.22	276424512.00	273077977088	421	471
2011/10/14	2363.08	2439.63	2318.62	2431.37	345762944.00	327606665216	252	646
2011/10/21	2434.49	2452.99	2313.78	2317.28	310190016.00	281810075648	229	675
2011/10/28	2322.02	2483.76	2307.14	2473.40	461651776.00	424469856256	717	181
2011/11/04	2470.25	2536.78	2433.72	2528.29	516983168.00	505205751808	506	398
2011/11/11	2518.89	2536.17	2472.76	2481.08	388997184.00	384418152448	382	489
2011/11/18	2498.66	2534.06	2411.04	2416.56	392434752.00	391887355904	932	0
2011/11/25	2416.73	2419.24	2370.70	2380.22	249678144.00	247901356032	940	0
2011/12/02	2383.88	2423.56	2319.43	2360.65	336317856.00	328219656192	947	0
2011/12/09	2363.11	2363.12	2302.63	2315.27	231164432.00	219138965504	942	0
2011/12/16	2312.14	2315.81	2170.75	2224.84	256317968.00	224604667904	867	67
2011/12/23	2208.07	2239.86	2149.41	2204.78	272864256.00	233909780480	751	162
2011/12/30	2193.65	2213.45	2134.02	2199.41	235652320.00	192499171328	865	46
2012/01/06	2212.00	2217.52	2132.62	2163.39	158572032.00	126702755840	622	270
2012/01/13	2164.74	2295.22	2148.45	2244.58	413831360.00	355419455488	55	876
2012/01/20	2230.42	2322.88	2196.12	2319.12	366025120.00	327740030976	762	153
2012/02/03	2324.49	2336.27	2263.34	2330.39	303121408.00	272132636672	820	92
2012/02/10	2334.25	2368.98	2278.82	2351.98	424709824.00	378163560448	569	299
2012/02/17	2332.05	2374.28	2325.03	2357.17	425231008.00	380523315200	304	595
2012/02/24	2383.68	2439.98	2345.05	2439.62	534401344.00	492957597696	834	89
2012/03/02	2447.40	2478.37	2418.33	2460.68	550283840.00	511116050432	913	21
2012/03/09	2464.85	2469.84	2388.52	2439.46	508599168.00	493831684096	779	111
2012/03/16	2438.55	2476.22	2366.02	2404.74	614359936.00	596138590208	874	44
2012/03/23	2401.22	2412.34	2342.12	2349.54	451955008.00	443591786496	104	825
2012/03/30	2349.09	2363.77	2242.35	2262.79	336226368.00	321423081472	437	437
2012/04/06	2258.03	2309.63	2251.38	2306.55	152237984.00	143465693184	590	279
2012/04/13	2300.05	2369.70	2258.85	2359.15	398698560.00	365417463808	197	713
2012/04/20	2346.31	2407.29	2333.34	2406.86	488418176.00	431079620608	674	182
2012/04/27	2403.52	2415.75	2350.39	2396.32	594360704.00	528816504832	250	631
2012/05/04	2421.08	2453.73	2407.79	2452.01	332459360.00	328539373568	593	292
2012/05/11	2441.76	2451.95	2393.37	2394.98	468150304.00	472756486144	264	604
2012/05/18	2408.26	2411.27	2338.24	2344.52	421742528.00	401295671296	143	749
2012/05/25	2343.58	2378.08	2327.40	2333.55	389062784.00	375179313152	198	691
2012/06/01	2325.32	2393.28	2309.07	2373.43	456841760.00	435389530112	349	543
2012/06/08	2346.98	2348.20	2276.71	2281.45	342946592.00	332967444480	312	553
2012/06/15	2282.88	2319.71	2278.15	2306.85	342915616.00	326206062592	480	400
2012/06/21	2313.53	2325.05	2253.79	2260.87	233826496.00	223443976192	147	780
2012/06/29	2253.51	2253.51	2188.72	2225.42	279382944.00	253575462912	761	142
2012/07/06	2234.32	2244.83	2185.52	2223.58	314698752.00	296301920256	860	88
2012/07/13	2210.71	2216.70	2152.66	2185.89	332400512.00	311693934592	256	663
2012/07/20	2187.88	2197.79	2138.79	2168.63	332909504.00	296948170752	258	662
2012/07/27	2154.16	2158.95	2120.62	2128.76	263625248.00	227333750784	390	524
2012/08/03	2128.15	2137.74	2100.25	2132.80	266091952.00	215821123584	894	55
2012/08/10	2129.14	2176.80	2127.26	2168.81	360660352.00	311625121792	340	578
2012/08/17	2164.04	2164.04	2100.79	2114.88	283096928.00	246890774528	529	372
2012/08/24	2102.23	2124.18	2089.02	2092.10	284566656.00	239692414976	104	847
2012/08/31	2085.37	2085.37	2032.54	2047.52	275054464.00	217617268736	709	221
2012/09/07	2044.81	2145.00	2029.05	2127.76	371771904.00	294237667328	960	14
2012/09/14	2128.07	2140.16	2107.22	2123.85	438414656.00	361801252864	533	362
2012/09/21	2120.62	2121.58	2018.26	2026.68	310202816.00	251298562048	372	526
2012/09/28	2015.77	2089.62	1999.48	2086.16	312398432.00	247577083904	921	45
2012/10/12	2084.85	2127.31	2063.09	2104.92	361367456.00	281024135168	444	457
2012/10/19	2105.02	2137.68	2085.11	2128.30	326465600.00	252938797056	327	582
2012/10/26	2118.52	2138.03	2058.06	2066.21	369687200.00	261214699520	101	861
2012/11/02	2061.85	2119.22	2053.09	2117.05	333175232.00	243481051136	635	262
2012/11/09	2113.33	2123.33	2062.41	2069.07	323080736.00	242425364480	416	471
2012/11/16	2069.21	2079.57	2001.72	2014.72	266013680.00	196476682240	311	622
2012/11/23	2013.25	2034.88	1995.17	2027.38	238318992.00	181128101888	584	298
2012/11/30	2023.34	2027.27	1959.33	1980.12	258346048.00	177611243520	862	95
2012/12/07	1977.25	2065.74	1949.46	2061.79	440621024.00	312169594880	966	5
2012/12/14	2067.32	2152.50	2059.47	2150.62	520459328.00	376401690624	968	2
2012/12/21	2152.10	2190.39	2142.95	2153.31	567490304.00	450046656512	334	573
2012/12/28	2150.64	2234.87	2146.86	2233.25	588604416.00	472362483712	790	143
2013/01/04	2236.46	2296.11	2236.46	2276.99	267501344.00	220169601024	323	623
2013/01/11	2271.65	2295.48	2234.95	2243.00	608220608.00	505912066048	100	862
2013/01/18	2236.29	2332.78	2235.11	2317.07	708446912.00	606342217728	873	71
2013/01/25	2321.49	2362.93	2287.30	2291.30	655964224.00	549214027776	385	521
2013/02/01	2295.35	2421.14	2295.35	2419.02	700642688.00	608449396736	622	286
2013/02/08	2425.91	2443.03	2394.22	2432.39	663964928.00	592513597440	778	161
2013/02/22	2441.90	2444.80	2308.76	2314.15	590970176.00	521417916416	348	574
2013/03/01	2320.62	2369.64	2289.88	2359.51	551094208.00	499271860224	548	369
2013/03/08	2332.08	2352.02	2259.25	2318.61	672770816.00	599657021440	291	631
2013/03/15	2314.67	2333.29	2250.01	2278.39	489521024.00	423042711552	449	469
2013/03/22	2267.29	2332.00	2232.02	2328.28	532314368.00	461709869056	468	443
2013/03/29	2334.73	2344.88	2228.81	2236.62	511035904.00	443890073600	464	432
2013/04/03	2229.46	2253.41	2217.25	2225.30	248921360.00	213395570688	280	646
2013/04/12	2196.24	2242.48	2180.66	2206.78	390252672.00	336221011968	208	715
2013/04/19	2199.90	2250.11	2165.78	2244.63	401216192.00	342375727104	934	22
2013/04/26	2236.39	2245.12	2173.86	2177.90	456753472.00	393174482944	157	771
2013/05/03	2170.78	2222.81	2161.13	2205.50	156921408.00	138193305600	908	45
2013/05/10	2212.49	2255.21	2212.49	2246.83	457959552.00	414502780928	709	215
2013/05/17	2247.67	2288.09	2205.87	2282.87	477589472.00	435014270976	797	134
2013/05/24	2286.33	2314.17	2270.25	2288.53	617144768.00	560232792064	761	138
2013/05/31	2286.65	2334.33	2281.47	2300.59	585284352.00	538834960384	231	697
2013/06/07	2300.21	2313.42	2205.07	2210.89	446778688.00	411488354304	130	812
2013/06/14	2190.10	2190.10	2126.22	2162.04	172228576.00	148462288896	805	110
2013/06/21	2165.99	2169.36	2042.88	2073.10	378276224.00	334708015104	265	653
2013/06/28	2068.86	2068.86	1849.65	1979.21	555100544.00	435380453376	534	379
2013/07/05	1965.99	2022.14	1957.56	2007.20	449672672.00	371198099456	709	207
2013/07/12	1983.21	2092.87	1946.37	2039.49	519618144.00	426240540672	188	751
2013/07/19	2046.12	2076.65	1990.25	1992.65	498168672.00	422988283904	107	843
2013/07/26	1977.73	2051.53	1970.64	2010.85	471441152.00	407849467904	310	602
2013/08/02	1997.84	2047.08	1965.36	2029.42	410913088.00	347720712192	455	422
2013/08/09	2031.72	2069.56	2025.23	2052.23	478261216.00	408218894336	558	332
2013/08/16	2058.41	2198.85	2055.72	2068.45	619735680.00	516572053504	198	727
2013/08/23	2055.12	2098.98	2029.36	2057.46	495629248.00	414070046720	270	646
2013/08/30	2061.41	2114.38	2056.12	2098.37	711010496.00	573303619584	448	474
2013/09/06	2104.09	2143.24	2078.46	2139.99	699856896.00	574892081152	609	313
2013/09/13	2151.35	2270.27	2151.35	2236.22	1082682496.00	873293938688	710	231
2013/09/18	2244.46	2248.47	2172.04	2191.85	424538432.00	367374172160	689	225
2013/09/27	2199.36	2223.07	2149.59	2160.03	699619840.00	632071258112	522	372
2013/09/30	2167.73	2176.30	2165.15	2174.65	92810080.00	88982757376	738	179
2013/10/11	2171.89	2228.87	2161.49	2228.14	564249984.00	511805259776	833	121
2013/10/18	2232.22	2242.98	2183.25	2193.78	704837440.00	632287068160	521	388
2013/10/25	2198.11	2230.28	2122.67	2132.96	649107840.00	574394597376	152	786
2013/11/01	2135.87	2163.65	2093.20	2149.56	548318976.00	455381483520	450	448
2013/11/08	2156.09	2166.16	2103.51	2106.12	433474784.00	371319144448	169	780
2013/11/15	2103.30	2153.21	2078.99	2135.83	447076032.00	386715746304	905	47
2013/11/22	2147.37	2211.07	2143.77	2196.37	652658816.00	586463707136	274	631
2013/11/29	2186.06	2234.38	2176.17	2220.50	565543744.00	500926906368	484	400
2013/12/06	2203.12	2260.87	2172.62	2237.11	670830656.00	586302816256	352	551
2013/12/13	2241.79	2250.50	2183.84	2196.07	482999616.00	423018921984	475	424
2013/12/20	2197.23	2201.70	2082.85	2084.79	404038784.00	342460301312	179	765
2013/12/27	2089.54	2111.81	2068.54	2101.25	358835456.00	311431135232	874	67
2014/01/03	2108.87	2120.27	2075.89	2083.13	307542144.00	268788793344	165	776
2014/01/10	2078.67	2078.67	2008.01	2013.30	376195904.00	319125684224	191	728
2014/01/17	2014.98	2034.71	2000.40	2004.95	344409056.00	289914060800	127	814
2014/01/24	2001.89	2060.99	1984.81	2054.38	392167552.00	342872883200	766	146
2014/01/30	2044.27	2051.58	2026.99	2033.08	297825088.00	273624449024	253	665
2014/02/07	2022.31	2044.73	2014.70	2044.50	73598752.00	67829923840	706	195
2014/02/14	2049.98	2122.83	2049.98	2115.85	650926976.00	570570506240	842	88
2014/02/21	2124.87	2177.98	2098.33	2113.68	709089920.00	614271942656	251	682
2014/02/28	2099.72	2099.72	2014.38	2056.30	617602688.00	539703836672	681	240
2014/03/07	2052.08	2079.49	2030.95	2057.90	564119424.00	479613812736	320	611
2014/03/14	2042.35	2042.63	1974.38	2004.34	498516864.00	399101362176	454	446
2014/03/21	2009.88	2052.47	1986.06	2047.62	533019104.00	433140531200	889	61
2014/03/28	2050.83	2079.55	2035.24	2041.71	622964800.00	480100024320	266	646
2014/04/04	2043.05	2066.01	2024.18	2058.83	472109120.00	359876526080	783	133
2014/04/11	2054.53	2146.66	2052.89	2130.54	527269408.00	436812283904	372	538
2014/04/18	2127.40	2134.42	2081.18	2097.75	477022656.00	399639576576	486	384
2014/04/25	2085.98	2103.08	2035.56	2036.52	444858048.00	368842244096	125	788
2014/04/30	2033.34	2035.99	1997.64	2026.36	240545120.00	182995320832	626	263
2014/05/09	2022.18	2038.70	2001.30	2011.13	382992640.00	292234395648	280	599
2014/05/16	2022.93	2061.06	2012.68	2026.50	427175424.00	329693364224	478	368
2014/05/23	2023.01	2041.96	1991.06	2034.56	326702912.00	261905956864	724	147
2014/05/30	2042.03	2057.08	2029.34	2039.21	375589568.00	316189343744	439	408
2014/06/06	2039.20	2049.58	2012.91	2029.96	277968192.00	228264378368	255	629
2014/06/13	2024.93	2073.60	2023.20	2070.71	397742368.00	335576760320	726	153
2014/06/20	2070.70	2087.32	2010.53	2026.67	431067136.00	349202513920	703	172
2014/06/27	2026.23	2043.98	2018.36	2036.51	387787200.00	318691639296	645	214
2014/07/04	2038.61	2066.63	2038.53	2059.37	532613312.00	432594812928	320	541
2014/07/11	2058.12	2064.42	2033.00	2046.96	508559872.00	431241625600	733	164
2014/07/18	2047.74	2075.49	2044.90	2059.07	587869440.00	462897283072	525	346
2014/07/25	2057.77	2127.22	2049.17	2126.61	662514752.00	521200336896	749	149
2014/08/01	2135.25	2218.79	2135.25	2185.30	977538944.00	773585960960	185	725
2014/08/08	2190.04	2226.84	2180.60	2194.41	837610880.00	668961734656	598	278
2014/08/15	2199.42	2230.99	2198.31	2226.73	803573056.00	676095197184	784	131
2014/08/22	2229.80	2248.93	2211.62	2240.81	835176768.00	717798965248	604	288
2014/08/29	2241.10	2241.55	2193.26	2217.20	675944384.00	574974197760	785	126
2014/09/05	2220.12	2327.56	2217.67	2326.42	946442368.00	840931737600	576	309
2014/09/12	2328.42	2343.59	2302.77	2331.95	802512704.00	695698587648	780	128
2014/09/19	2330.18	2347.93	2282.79	2329.45	1092386432.00	871038648320	653	231
2014/09/26	2323.55	2365.14	2284.37	2347.72	955659904.00	806410452992	514	377
2014/09/30	2353.71	2365.49	2346.58	2363.87	394029696.00	338064310272	550	348
2014/10/10	2368.58	2391.35	2354.29	2374.54	664988480.00	572857581568	264	656
2014/10/17	2366.42	2389.66	2312.83	2341.17	1061037824.00	900590927872	235	703
2014/10/24	2346.05	2361.64	2296.65	2302.28	776410624.00	682058317824	526	373
2014/10/31	2293.57	2423.60	2279.84	2420.17	1194850048.00	973121650688	467	445
2014/11/07	2425.22	2454.41	2401.75	2418.16	1384618240.00	1079361863680	250	682
2014/11/14	2436.62	2508.62	2428.18	2478.82	1481110784.00	1242466615296	369	556
2014/11/21	2506.86	2508.77	2437.48	2486.79	980721152.00	889603424256	728	171
2014/11/28	2505.53	2683.17	2495.52	2682.83	1844884480.00	1669893455872	360	556
2014/12/05	2691.72	2978.03	2665.68	2937.64	2619833600.00	2476546195456	170	768
2014/12/12	2907.82	3091.32	2807.67	2938.16	2764569600.00	2822040977408	573	354
2014/12/19	2921.45	3117.53	2890.89	3108.60	2353696000.00	2466646851584	339	609
2014/12/26	3129.27	3189.87	2934.90	3157.60	2331588352.00	2290608766976	618	309
2014/12/31	3212.56	3239.36	3126.93	3234.67	1313835264.00	1425487429632	706	235
2015/01/09	3258.62	3404.83	3253.87	3285.40	2206305024.00	2376453586944	195	744
2015/01/16	3258.21	3400.32	3191.58	3376.50	1415404160.00	1629930782720	662	258
2015/01/23	3189.73	3406.79	3095.07	3351.76	1888767744.00	2128793436160	308	634
2015/01/30	3347.26	3390.22	3210.31	3210.36	1526956800.00	1698980823040	241	714
2015/02/06	3148.13	3251.21	3052.93	3075.90	1301040896.00	1455130804224	150	815
2015/02/13	3063.51	3237.15	3049.11	3203.83	1028648320.00	1199376433152	849	106
2015/02/17	3206.13	3255.73	3195.87	3246.90	452130048.00	529290756096	621	335
2015/02/27	3256.48	3324.55	3202.18	3310.30	833775680.00	934510395392	591	355
2015/03/06	3332.72	3336.76	3221.66	3241.18	1625709056.00	1900566937600	454	519
2015/03/13	3224.31	3391.26	3198.37	3372.90	1576003840.00	1798690308096	767	202
2015/03/20	3391.15	3632.34	3377.09	3617.32	2519297536.00	2962244763648	710	251
2015/03/27	3640.10	3715.87	3600.70	3691.10	2595096320.00	3190772727808	649	313
2015/04/03	3710.61	3864.39	3710.61	3863.92	2526169600.00	3273519005696	714	251
2015/04/10	3899.41	4040.35	3891.73	4034.31	2257993472.00	3070798331904	895	79
2015/04/17	4072.72	4317.22	4031.24	4287.29	3066452736.00	3997153886208	614	345
2015/04/24	4301.35	4444.41	4188.56	4393.69	3467808256.00	4866822897664	376	611
2015/04/30	4441.93	4572.39	4398.64	4441.66	2485327104.00	3563165319168	427	553
2015/05/08	4441.34	4488.87	4099.04	4205.92	2340759808.00	3339498029056	943	33
2015/05/15	4231.27	4415.63	4187.82	4308.69	2409891584.00	3625313107968	347	635
2015/05/22	4277.89	4658.27	4260.51	4657.60	2451486720.00	3830706601984	745	232
2015/05/29	4660.08	4986.50	4431.56	4611.74	3462746624.00	5537358413824	522	455
2015/06/05	4633.10	5051.63	4615.23	5023.10	3275784192.00	5227951947776	706	263
2015/06/12	5045.69	5178.19	4997.48	5166.35	3371516416.00	5501999382528	670	299
2015/06/19	5174.42	5176.79	4476.50	4478.36	2685837056.00	4261982240768	31	948
