'000016'	上证50  	日线
日期	开盘	最高	最低	收盘	成交量	成交额	MA1	MA2	MA3	MA4	MA5	MA6
2004/06/01	1000.27	1014.21	999.33	1014.17	2904102.00	2269390080	1007.68	1003.663	999.852	993.899	1001.309	1061.183
2004/06/02	1014.30	1014.71	999.22	1001.68	2656618.00	1929629952	1007.925	1005.68	1003.19	995.175	999.903	1060.001
2004/06/03	1000.99	1001.13	985.10	986.44	2088334.00	1542200064	994.06	1000.763	999.822	995.226	998.399	1058.469
2004/06/04	985.54	992.03	981.61	986.22	2090802.00	1490409984	986.33	991.447	997.94	994.403	996.413	1057.047
2004/06/07	984.03	984.08	967.63	973.22	2163271.00	1456310016	979.72	981.96	992.346	992.541	995.266	1055.649
2004/06/08	971.02	974.64	952.84	954.77	3290360.00	2191529984	963.995	971.403	980.466	990.159	992.81	1053.876
2004/06/09	952.18	956.68	938.96	941.30	3092361.00	2182540032	948.035	956.43	968.39	985.79	988.624	1051.379
2004/06/10	939.49	951.34	936.64	944.25	2851585.00	1976819968	942.775	946.773	959.952	979.887	984.787	1048.857
2004/06/11	947.50	961.57	941.54	942.86	2948907.00	1948669952	943.555	942.803	951.28	974.61	982.033	1046.254
2004/06/14	941.03	941.03	919.52	924.59	2891000.00	1871260032	933.725	937.233	941.554	966.95	979.176	1042.802
2004/06/15	922.93	948.28	919.95	942.67	3057255.00	2012640000	933.63	936.707	939.134	959.8	976.849	1039.587
2004/06/16	943.36	958.99	933.48	947.16	3362611.00	2174799872	944.915	938.14	940.306	954.348	974.761	1036.454
2004/06/17	946.55	948.36	924.79	926.03	2590711.00	1730960000	936.595	938.62	936.662	948.307	971.766	1033.357
2004/06/18	922.34	922.34	899.26	910.18	3572027.00	2423689984	918.105	927.79	930.126	940.703	967.553	1029.697
2004/06/21	904.95	913.91	899.21	909.04	2125600.00	1377600000	909.61	915.083	927.016	934.285	963.413	1025.935
2004/06/22	908.85	924.61	905.94	918.79	2503213.00	1619830016	913.915	912.67	922.24	930.687	960.423	1022.559
2004/06/23	918.43	918.43	905.41	912.85	2227283.00	1390550016	915.82	913.56	915.378	927.842	956.816	1019.182
2004/06/24	911.36	918.32	905.00	906.41	2311606.00	1452099968	909.63	912.683	911.454	924.058	951.972	1015.701
2004/06/25	904.47	912.88	890.22	891.79	2448648.00	1529799936	899.1	903.683	907.776	918.951	946.781	1012.018
2004/06/28	887.16	892.58	880.53	883.75	2246053.00	1344800000	887.77	893.983	902.718	914.867	940.909	1008.386
2004/06/29	885.06	901.38	877.32	901.04	3139659.00	1837810048	892.395	892.193	899.168	910.704	935.252	1005.049
2004/06/30	900.34	907.37	894.19	897.70	2700638.00	1597219968	899.37	894.163	896.138	905.758	930.053	1001.535
2004/07/01	896.37	927.62	896.01	925.00	4460071.00	2891950080	911.35	907.913	899.856	905.655	926.981	998.228
2004/07/02	924.08	931.41	917.03	926.61	3160892.00	2032089984	925.805	916.437	906.82	907.298	924	994.875
2004/07/05	925.36	928.74	919.00	928.66	3307349.00	2111420032	927.635	926.757	915.802	909.26	921.772	991.715
2004/07/06	928.76	944.28	928.38	931.88	4226025.00	2620930048	930.27	929.05	921.97	910.569	920.628	988.515
2004/07/07	930.68	930.73	921.23	923.86	2119085.00	1355970048	927.87	928.133	927.202	911.67	919.756	985.289
2004/07/08	922.63	927.37	917.47	927.03	2079327.00	1223520000	925.445	927.59	927.608	913.732	918.895	982.192
2004/07/09	927.22	936.92	922.27	923.20	2256253.00	1465350016	925.115	924.697	926.926	916.873	917.912	979.443
2004/07/12	919.78	919.78	901.51	904.55	2528343.00	1611859968	913.875	918.26	922.104	918.953	916.91	976.518
2004/07/13	902.27	909.93	898.07	906.96	2118867.00	1347090048	905.755	911.57	917.12	919.545	915.125	973.755
2004/07/14	907.51	914.70	897.23	912.19	3050080.00	1875730048	909.575	907.9	914.786	920.994	913.376	971.197
2004/07/15	912.92	926.25	909.65	925.67	4554943.00	3066439936	918.93	914.94	914.514	921.061	913.358	969.027
2004/07/16	927.40	948.84	926.43	946.17	8371489.00	5033070080	935.92	928.01	919.108	923.017	915.157	966.943
2004/07/19	946.33	954.16	938.68	947.42	4251248.00	2691089920	946.795	939.753	927.682	924.893	917.076	965.154
2004/07/20	945.73	946.01	934.72	939.22	3715869.00	2443010048	943.32	944.27	934.134	925.627	918.098	963.27
2004/07/21	937.45	943.11	932.28	940.50	2326508.00	1564220032	939.86	942.38	939.796	927.291	919.48	961.553
2004/07/22	940.37	941.75	910.21	913.13	4832675.00	3174560000	926.815	930.95	937.288	925.901	919.816	959.26
2004/07/23	910.20	915.98	901.75	915.04	4391591.00	2693609984	914.085	922.89	931.062	925.085	920.979	957.27
2004/07/26	910.30	914.24	899.63	903.75	2626175.00	1605689984	909.395	910.64	922.328	925.005	921.979	955.016
2004/07/27	902.90	909.43	896.23	903.32	2956938.00	1838279936	903.535	907.37	915.148	924.641	922.093	952.885
2004/07/28	904.29	914.04	891.72	906.05	3524551.00	2092739968	904.685	904.373	908.258	924.027	922.51	950.822
2004/07/29	905.67	918.85	905.53	918.79	4066012.00	2257100032	912.42	909.387	909.39	923.339	922.2	949.193
2004/07/30	919.94	920.52	905.62	906.26	3201300.00	1906119936	912.525	910.367	907.634	919.348	921.182	947.199
2004/08/02	901.81	905.90	897.61	900.01	1996493.00	1368179968	903.135	908.353	906.886	914.607	919.75	945.596
2004/08/03	898.48	905.30	891.75	893.30	2333146.00	1636249984	896.655	899.857	904.882	910.015	917.821	943.753
2004/08/04	893.06	938.23	888.79	923.01	7671835.00	4394509824	908.155	905.44	908.274	908.266	917.779	942.053
2004/08/05	919.83	929.25	907.69	909.07	4403874.00	2575699968	916.04	908.46	906.33	907.86	916.88	940.188
2004/08/06	908.33	920.02	904.55	911.55	3389741.00	2125440000	910.31	914.543	907.388	907.511	916.298	938.748
2004/08/09	909.42	922.93	906.65	920.75	2936670.00	1762240000	916.15	913.79	911.536	909.211	917.108	937.731
2004/08/10	921.70	927.93	918.07	926.53	2537302.00	1594620032	923.64	919.61	918.182	911.532	918.086	936.687
2004/08/11	926.48	926.94	911.86	914.60	2506016.00	1450829952	920.565	920.627	916.5	912.387	918.207	935.448
2004/08/12	909.68	909.68	899.65	907.82	2661774.00	1539750016	911.21	916.317	916.25	911.29	917.315	934.146
2004/08/13	901.26	914.54	898.73	907.00	3755422.00	2447539968	907.41	909.807	915.34	911.364	915.356	932.689
2004/08/16	905.51	912.12	901.44	904.00	2578844.00	1591170048	905.5	906.273	911.99	911.763	913.185	931.225
2004/08/17	903.78	912.69	898.87	910.86	2079082.00	1355619968	907.43	907.287	908.856	913.519	911.767	930.096
2004/08/18	910.93	922.16	910.40	911.84	2593997.00	1827810048	911.35	908.9	908.304	912.402	910.334	928.877
2004/08/19	911.48	911.48	898.98	903.31	2478489.00	1588460032	907.575	908.67	907.402	911.826	909.843	927.211
2004/08/20	900.84	909.52	896.70	904.82	2524753.00	1585789952	904.065	906.657	906.966	911.153	909.332	925.697
2004/08/23	903.18	903.20	889.03	889.65	2073584.00	1388240000	897.235	899.26	904.096	908.043	908.627	923.838
2004/08/24	887.90	900.30	883.25	897.76	2423679.00	1407399936	893.705	897.41	901.476	905.166	908.349	921.898
2004/08/25	897.64	899.25	892.14	894.36	1545016.00	910579968	896.06	893.923	897.98	903.142	907.765	920.109
2004/08/26	893.45	895.65	886.42	892.09	1530230.00	971329984	893.225	894.737	895.736	901.569	906.43	918.537
2004/08/27	891.98	894.89	879.66	883.70	2079712.00	1246729984	887.895	890.05	891.512	899.239	905.302	916.828
2004/08/30	880.64	884.70	876.55	882.04	1639113.00	875080000	882.87	885.943	889.99	897.043	904.403	915.308
2004/08/31	896.86	908.20	888.36	895.78	2910152.00	1758480000	888.91	887.173	889.594	895.535	904.527	914.325
2004/09/01	894.62	894.62	879.39	880.54	2020124.00	1210200064	888.16	886.12	886.83	892.405	902.404	913.313
