'399001'	深证成指	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数
1995/05/30	1152.77	1155.22	1135.97	1143.45	793031.00	277516992	0	0
1995/05/31	1139.33	1139.56	1128.74	1130.18	657949.00	211064000	0	0
1995/06/01	1128.76	1139.93	1124.33	1139.93	827087.00	237975008	0	0
1995/06/02	1143.10	1144.29	1133.54	1133.54	838417.00	297048000	0	0
1995/06/05	1136.54	1138.33	1110.18	1111.84	753089.00	246248992	0	0
1995/06/06	1105.84	1105.84	1091.92	1105.33	764091.00	254835008	0	0
1995/06/07	1105.98	1131.58	1101.71	1131.58	875546.00	261574000	0	0
1995/06/08	1132.38	1132.38	1102.52	1105.88	764541.00	350884992	0	0
1995/06/09	1105.11	1114.34	1104.59	1110.45	502247.00	219264000	0	0
1995/06/12	1108.85	1109.80	1097.99	1100.37	425101.00	182000992	0	0
1995/06/13	1094.67	1098.67	1093.21	1098.37	403328.00	157810000	0	0
1995/06/14	1100.61	1102.84	1090.06	1093.30	430644.00	172788000	0	0
1995/06/15	1090.61	1092.91	1033.56	1045.09	1189545.00	451528992	0	0
1995/06/16	1031.20	1057.87	1028.10	1055.26	801145.00	305031008	0	0
1995/06/19	1051.73	1053.63	1039.09	1052.30	436271.00	183888992	0	0
1995/06/20	1052.54	1061.87	1050.17	1052.31	555810.00	191924000	0	0
1995/06/21	1055.38	1063.95	1047.42	1063.95	478198.00	183844000	0	0
1995/06/22	1064.08	1064.08	1054.65	1059.41	472753.00	191648992	0	0
1995/06/23	1059.41	1063.81	1056.72	1063.02	593132.00	237176992	0	0
1995/06/26	1063.43	1072.17	1059.65	1071.30	745178.00	285596000	0	0
1995/06/27	1068.72	1078.30	1061.45	1063.89	727062.00	272636992	0	0
1995/06/28	1064.51	1064.60	1055.43	1059.91	384793.00	162344000	0	0
1995/06/29	1059.45	1061.68	1046.78	1052.33	453140.00	170804992	0	0
1995/06/30	1049.90	1050.77	1034.86	1050.72	538114.00	197606000	0	0
1995/07/03	1046.12	1046.12	1027.36	1028.26	437385.00	167902000	0	0
1995/07/04	1025.15	1033.29	1024.21	1033.29	332552.00	121121000	0	0
1995/07/05	1033.43	1039.64	1027.18	1036.21	378412.00	142480000	0	0
1995/07/06	1038.68	1046.03	1033.06	1036.33	581277.00	230164992	0	0
1995/07/07	1036.50	1065.84	1035.92	1065.84	1029940.00	480752000	0	0
1995/07/10	1071.43	1075.89	1055.95	1064.84	1164199.00	508948000	0	0
1995/07/11	1069.00	1071.53	1051.41	1051.80	761669.00	337150016	0	0
1995/07/12	1053.75	1054.30	1048.88	1053.02	477208.00	258518000	0	0
1995/07/13	1053.37	1070.49	1053.37	1067.31	888511.00	533481984	0	0
1995/07/14	1070.34	1073.66	1060.30	1061.93	774487.00	379510016	0	0
1995/07/17	1062.30	1090.13	1062.10	1084.70	1805514.00	701814016	0	0
1995/07/18	1086.91	1092.09	1065.97	1081.55	1211052.00	468428992	0	0
1995/07/19	1084.92	1087.23	1064.38	1065.46	1832991.00	660668032	0	0
1995/07/20	1060.83	1104.70	1060.34	1082.51	2685442.00	640995008	0	0
1995/07/21	1085.93	1102.72	1079.78	1095.51	1909742.00	615569024	0	0
1995/07/24	1099.56	1108.25	1096.45	1100.01	2048324.00	506526016	0	0
1995/07/25	1101.06	1101.06	1084.68	1089.22	817073.00	329680000	0	0
1995/07/26	1090.34	1096.18	1080.31	1080.38	1686626.00	291112992	0	0
1995/07/27	1080.42	1087.93	1078.12	1087.93	1234160.00	225032992	0	0
1995/07/28	1089.28	1089.42	1083.79	1085.49	1133124.00	233044000	0	0
1995/07/31	1085.95	1087.86	1081.50	1083.06	827654.00	168664992	0	0
1995/08/01	1083.24	1096.87	1078.95	1096.87	1273273.00	313150016	0	0
1995/08/02	1104.33	1107.64	1086.17	1086.70	2950699.00	492555008	0	0
1995/08/03	1073.68	1098.86	1073.68	1095.33	2419930.00	376310016	0	0
1995/08/07	1097.61	1145.03	1097.61	1144.60	3343170.00	666587008	0	0
1995/08/08	1158.68	1171.81	1141.28	1152.13	3973687.00	1026236032	0	0
1995/08/09	1149.78	1153.85	1132.05	1153.22	2335779.00	535872000	0	0
1995/08/10	1157.96	1167.03	1146.62	1159.38	3474148.00	705516032	0	0
1995/08/11	1166.04	1201.02	1160.99	1190.84	4006380.00	1288060032	0	0
1995/08/14	1208.52	1241.51	1201.06	1239.27	6013316.00	1946610048	0	0
1995/08/15	1233.02	1233.86	1207.40	1207.56	3789660.00	1184109056	0	0
1995/08/16	1203.77	1228.61	1198.61	1228.30	3697723.00	905011008	0	0
1995/08/17	1238.40	1262.68	1232.15	1250.26	6733520.00	2097752064	0	0
1995/08/18	1250.92	1315.43	1241.86	1307.78	9425486.00	3252990976	0	0
1995/08/21	1309.46	1327.97	1262.51	1278.17	6806161.00	2312764928	0	0
1995/08/22	1270.68	1298.06	1232.60	1245.85	3035715.00	1121344000	0	0
1995/08/23	1247.31	1250.26	1199.12	1209.30	2320732.00	897099008	0	0
1995/08/24	1206.59	1230.63	1195.50	1230.12	2079297.00	814398016	0	0
1995/08/25	1227.95	1229.17	1199.70	1203.54	1544384.00	578663040	0	0
1995/08/28	1196.25	1196.25	1187.00	1192.11	1707413.00	440499008	0	0
1995/08/29	1193.20	1203.35	1166.00	1169.36	3075218.00	635335040	0	0
1995/08/30	1166.03	1174.20	1157.36	1161.62	3116103.00	613491968	0	0
1995/08/31	1160.21	1174.41	1152.91	1171.81	2979795.00	552099968	0	0
1995/09/04	1179.33	1181.96	1169.56	1175.84	1706504.00	451296992	0	0
1995/09/05	1174.08	1177.77	1163.93	1169.20	1428491.00	406064992	0	0
1995/09/06	1169.65	1181.65	1162.30	1181.65	1910296.00	490937984	0	0
1995/09/07	1191.51	1193.24	1179.65	1179.65	3488867.00	831900992	0	0
1995/09/08	1178.34	1178.80	1167.26	1170.70	1487360.00	405116992	0	0
1995/09/11	1172.88	1183.12	1170.02	1183.12	2270708.00	575148032	0	0
1995/09/12	1196.03	1205.13	1181.83	1184.42	2999846.00	790478976	0	0
1995/09/13	1186.63	1196.56	1178.30	1196.50	4780052.00	1068915968	0	0
1995/09/14	1200.98	1217.20	1195.49	1205.92	3872300.00	1096966016	0	0
1995/09/15	1205.11	1218.71	1202.25	1210.93	2683076.00	799449024	0	0
1995/09/18	1216.81	1220.04	1208.36	1215.06	2725201.00	708967040	0	0
1995/09/19	1214.27	1214.95	1173.35	1175.80	2306973.00	611159040	0	0
1995/09/20	1167.68	1167.68	1152.99	1162.43	1772814.00	453387008	0	0
1995/09/21	1161.42	1170.87	1161.15	1170.87	941205.00	264595008	0	0
1995/09/22	1175.68	1181.35	1168.53	1176.56	1380180.00	426745984	0	0
1995/09/25	1180.43	1180.43	1161.09	1167.38	993349.00	296588000	0	0
1995/09/26	1168.95	1171.49	1164.45	1168.14	914368.00	257128000	0	0
1995/09/27	1162.33	1162.33	1145.93	1145.93	1459809.00	386449984	0	0
1995/09/28	1140.03	1146.84	1135.25	1145.92	1000450.00	274992000	0	0
1995/09/29	1146.43	1165.13	1144.15	1164.96	1000354.00	343064000	0	0
1995/10/04	1167.52	1168.54	1154.31	1157.47	560592.00	196522000	0	0
1995/10/05	1156.74	1161.13	1153.45	1159.14	740257.00	186836992	0	0
1995/10/06	1158.60	1162.04	1151.28	1152.67	784326.00	219228000	0	0
1995/10/09	1151.12	1151.12	1131.98	1133.33	804619.00	222336000	0	0
1995/10/10	1130.16	1138.31	1120.62	1124.60	960676.00	281384000	0	0
1995/10/11	1121.46	1123.56	1109.38	1120.21	1025108.00	293519008	0	0
1995/10/12	1121.53	1124.62	1112.30	1112.48	2407047.00	561433984	0	0
1995/10/13	1110.43	1121.28	1107.96	1117.73	1610448.00	376208992	0	0
1995/10/16	1120.36	1128.93	1114.99	1125.92	1663779.00	365102016	0	0
1995/10/17	1128.37	1139.01	1128.37	1134.80	1160651.00	296591008	0	0
1995/10/18	1139.81	1150.29	1135.20	1149.68	3409305.00	758727040	0	0
1995/10/19	1154.67	1156.25	1128.02	1132.67	3779629.00	836406016	0	0
1995/10/20	1130.05	1201.93	1128.77	1197.46	6786711.00	1729282048	0	0
1995/10/23	1202.54	1204.50	1175.30	1187.35	5529176.00	1610488064	0	0
1995/10/24	1192.72	1197.48	1176.86	1182.52	2980091.00	862060992	0	0
1995/10/25	1216.98	1249.49	1197.36	1226.92	5676139.00	1922747008	0	0
1995/10/26	1222.66	1222.66	1191.18	1197.68	4355345.00	1388882944	0	0
1995/10/27	1189.56	1190.64	1166.37	1171.35	2577079.00	987232000	0	0
1995/10/30	1167.52	1167.52	1157.21	1158.09	1865188.00	639383040	0	0
1995/10/31	1156.31	1168.33	1149.40	1153.73	2029386.00	646384000	0	0
1995/11/01	1155.67	1166.61	1145.43	1159.70	4684857.00	1138359040	0	0
1995/11/02	1160.25	1164.03	1152.81	1156.05	1977782.00	584515968	0	0
1995/11/03	1156.24	1167.46	1156.22	1167.18	1941573.00	681075968	0	0
1995/11/06	1167.67	1172.76	1161.27	1172.22	1664977.00	613251968	0	0
1995/11/07	1171.63	1171.68	1161.16	1164.24	1256842.00	447216992	0	0
1995/11/08	1162.35	1162.35	1143.75	1147.50	1795813.00	521900992	0	0
1995/11/09	1144.08	1147.74	1137.93	1146.91	1286875.00	364105984	0	0
1995/11/10	1145.65	1153.49	1145.54	1146.38	979369.00	335680000	0	0
1995/11/13	1138.09	1141.23	1123.75	1125.93	1026899.00	321415008	0	0
1995/11/14	1124.93	1132.42	1122.64	1128.22	938840.00	277473984	0	0
1995/11/15	1127.95	1132.78	1120.35	1132.60	1572956.00	378950016	0	0
1995/11/16	1133.09	1133.81	1125.52	1127.75	1187211.00	343231008	0	0
1995/11/20	1135.76	1135.93	1125.24	1135.35	637611.00	263560000	0	0
1995/11/21	1135.26	1142.64	1135.26	1141.56	766366.00	297057984	0	0
1995/11/22	1141.43	1154.88	1122.45	1123.27	1030339.00	324727008	0	0
1995/11/23	1121.45	1126.92	1116.93	1118.41	886155.00	251208992	0	0
1995/11/24	1121.42	1124.43	1116.78	1122.41	711547.00	195008000	0	0
1995/11/27	1118.84	1120.75	1107.37	1109.09	623189.00	211994000	0	0
1995/11/28	1107.22	1107.56	1094.93	1104.85	1004722.00	385969984	0	0
1995/11/29	1106.67	1106.67	1090.99	1092.75	685135.00	239302000	0	0
1995/11/30	1089.96	1092.58	1076.66	1086.18	897504.00	246312992	0	0
1995/12/01	1079.23	1087.84	1071.36	1081.70	715722.00	198490000	0	0
1995/12/04	1082.76	1082.76	1076.12	1081.56	707899.00	152587008	0	0
1995/12/05	1081.70	1088.71	1080.59	1085.23	622555.00	135170000	0	0
1995/12/06	1086.29	1088.10	1080.65	1082.56	630079.00	142714000	0	0
1995/12/07	1083.09	1084.73	1077.48	1082.56	1088497.00	193104992	0	0
1995/12/08	1084.53	1092.95	1082.43	1086.65	1277069.00	248218000	0	0
1995/12/11	1084.97	1088.31	1068.85	1069.67	1429246.00	253420000	0	0
1995/12/12	1067.30	1076.62	1054.05	1075.66	1417777.00	313364000	0	0
1995/12/13	1076.50	1076.88	1060.59	1064.95	1472591.00	425059008	0	0
1995/12/14	1063.03	1063.03	1055.23	1059.46	965777.00	238568000	0	0
1995/12/15	1058.59	1061.36	1045.93	1049.30	1213836.00	298513984	0	0
1995/12/18	1044.12	1044.12	1024.99	1028.51	1747799.00	398454016	0	0
1995/12/19	1025.16	1032.58	1023.35	1027.43	1000298.00	256422000	0	0
1995/12/20	1027.18	1033.93	1024.71	1033.77	773391.00	239684000	0	0
1995/12/21	1034.27	1039.49	1024.00	1024.43	854201.00	225370000	0	0
1995/12/22	1022.46	1027.31	1019.19	1023.62	638786.00	190500000	0	0
1995/12/25	1019.18	1020.24	998.61	1000.40	706832.00	209890000	0	0
1995/12/26	998.87	1005.55	993.84	994.93	775176.00	203884000	0	0
1995/12/27	993.82	999.69	987.77	997.86	906413.00	202066000	0	0
1995/12/28	993.93	994.71	981.65	982.80	750303.00	176032992	0	0
1995/12/29	981.38	991.70	980.25	987.75	753314.00	211739008	0	0
1996/01/02	987.07	987.07	964.77	965.68	470503.00	112482000	0	0
1996/01/03	959.38	964.31	952.57	964.13	603371.00	130562000	0	0
1996/01/04	964.00	984.66	958.39	983.40	1198940.00	241043008	0	0
1996/01/05	986.44	990.17	963.17	966.21	1025540.00	222559008	0	0
1996/01/08	962.18	963.02	951.56	962.12	753158.00	155384000	0	0
1996/01/09	961.44	985.38	960.86	983.08	1084609.00	252963008	0	0
1996/01/10	980.69	980.69	960.90	967.47	719107.00	162043008	0	0
1996/01/11	966.40	968.94	961.98	964.52	494005.00	122823000	0	0
1996/01/12	964.37	975.33	962.80	970.55	433361.00	114792000	0	0
1996/01/15	971.40	973.31	965.12	973.03	315514.00	82023000	0	0
1996/01/16	971.26	976.08	969.10	971.88	274933.00	74979000	0	0
1996/01/17	970.48	971.08	958.11	959.85	481777.00	111527000	0	0
1996/01/18	956.49	956.49	935.31	935.84	611302.00	137266000	0	0
1996/01/19	935.48	941.75	931.11	941.27	768384.00	167888992	0	0
1996/01/22	940.77	940.77	926.08	930.26	455310.00	112570000	0	0
1996/01/23	931.95	934.06	924.33	930.05	717691.00	182656000	0	0
1996/01/24	931.79	937.53	931.11	936.40	409984.00	106364000	0	0
1996/01/25	936.83	961.20	934.41	935.79	826459.00	222556000	0	0
1996/01/26	929.88	965.42	927.34	952.82	633831.00	203128000	0	0
1996/01/29	955.19	962.98	949.73	955.40	1366183.00	263016000	0	0
1996/01/30	959.81	961.52	951.01	958.82	938975.00	213587008	0	0
1996/01/31	958.76	959.87	949.95	958.70	1033785.00	274856992	0	0
1996/02/01	958.48	962.90	952.64	962.12	609828.00	175347008	0	0
1996/02/02	961.94	961.94	948.98	956.79	642801.00	150290000	0	0
1996/02/05	961.47	962.72	942.98	943.93	577083.00	150456000	0	0
1996/02/06	942.97	942.97	936.39	940.29	449566.00	110670000	0	0
1996/02/07	938.70	942.10	936.90	938.70	250436.00	66984000	0	0
1996/02/08	939.59	941.19	936.21	937.38	338107.00	95011000	0	0
1996/02/09	936.40	951.68	936.39	945.16	332365.00	91296000	0	0
1996/02/12	945.86	950.44	942.22	949.91	323630.00	87128000	0	0
1996/02/13	950.07	980.03	949.91	976.35	694078.00	192742000	0	0
1996/02/14	976.52	995.15	962.20	963.55	615591.00	180110000	0	0
1996/02/15	963.54	979.69	962.70	979.13	440310.00	132277000	0	0
1996/02/16	983.31	1011.61	983.31	1011.23	1042859.00	324473984	0	0
1996/03/04	1046.89	1069.47	1022.57	1068.68	1974136.00	626977024	0	0
1996/03/05	1065.96	1073.31	1036.65	1043.56	1510610.00	516775008	0	0
1996/03/06	1034.67	1035.13	1005.02	1007.97	895102.00	299020992	0	0
1996/03/07	1004.44	1032.25	1003.63	1032.25	671046.00	214622000	0	0
1996/03/08	1033.31	1033.60	1018.67	1031.45	1489416.00	480855008	0	0
1996/03/11	1029.55	1029.80	1006.99	1013.22	1119444.00	322744000	0	0
1996/03/12	1008.91	1012.96	997.89	1009.64	1139279.00	289027008	0	0
1996/03/13	1008.56	1012.18	1002.79	1010.50	1981503.00	365527008	0	0
1996/03/14	1016.91	1038.92	1014.80	1015.02	2747547.00	591059968	0	0
1996/03/15	1010.84	1019.47	1005.96	1017.15	1679603.00	340257984	0	0
1996/03/18	1015.78	1026.56	1015.15	1026.17	1137321.00	275534016	0	0
1996/03/19	1025.20	1033.78	1020.82	1023.94	1078972.00	284035008	0	0
1996/03/20	1022.38	1026.25	1021.54	1024.50	905962.00	362159008	0	0
1996/03/21	1023.91	1027.78	1022.90	1023.53	987591.00	405764000	0	0
1996/03/22	1022.38	1030.12	1017.54	1029.74	920058.00	339008992	0	0
1996/03/25	1028.38	1036.14	1026.80	1032.15	1192033.00	447663008	0	0
1996/03/26	1031.34	1033.99	1021.66	1023.89	1186703.00	470224000	0	0
1996/03/27	1021.34	1021.34	1011.54	1020.33	918709.00	363236992	0	0
1996/03/28	1019.09	1021.16	1012.17	1013.35	614928.00	223556000	0	0
1996/03/29	1011.98	1015.01	1004.56	1015.01	966399.00	258920000	0	0
1996/04/02	1018.99	1018.99	1007.85	1009.92	635227.00	195280992	0	0
1996/04/03	1008.80	1012.95	1007.20	1012.95	481132.00	158250000	0	0
1996/04/04	1012.00	1027.49	1011.16	1026.88	612165.00	242824992	0	0
1996/04/05	1029.02	1055.49	1028.48	1052.92	1390559.00	478489984	0	0
1996/04/08	1053.54	1067.63	1038.79	1064.08	1727602.00	560076992	0	0
1996/04/09	1058.98	1073.79	1058.51	1059.74	2158303.00	549747968	0	0
1996/04/10	1057.61	1070.49	1054.78	1064.74	1716131.00	480398016	0	0
1996/04/11	1062.05	1075.93	1058.86	1075.65	1344259.00	450167008	0	0
1996/04/12	1078.86	1107.37	1078.86	1089.33	2812878.00	1000644992	0	0
1996/04/15	1089.42	1117.58	1088.73	1104.39	2988973.00	949884032	0	0
1996/04/16	1106.55	1125.17	1102.00	1125.03	2585528.00	850209984	0	0
1996/04/17	1124.42	1132.52	1118.26	1119.38	3306517.00	1061035008	0	0
1996/04/18	1116.66	1161.55	1112.00	1161.55	3074136.00	1152568960	0	0
1996/04/19	1158.84	1181.04	1153.36	1170.51	5093903.00	1911875072	0	0
1996/04/22	1169.50	1223.89	1154.08	1193.38	6324828.00	2120784000	0	0
1996/04/23	1187.26	1244.83	1187.26	1244.58	6062396.00	1916242048	0	0
1996/04/24	1258.68	1344.33	1258.68	1344.29	10764029.00	3695382016	0	0
1996/04/25	1357.16	1395.05	1280.24	1286.53	12030326.00	4123106048	0	0
1996/04/26	1298.68	1465.86	1298.68	1462.42	14675211.00	5649894912	0	0
1996/04/29	1480.75	1579.97	1446.17	1579.53	14754637.00	6156548096	0	0
1996/04/30	1597.88	1627.25	1492.34	1525.54	13966213.00	6133432832	0	0
1996/05/02	1607.27	1616.70	1458.37	1490.52	11295131.00	4875342848	0	0
1996/05/03	1485.38	1512.06	1436.93	1488.43	6818650.00	2766512896	0	0
1996/05/06	1496.13	1576.43	1496.13	1576.27	6938682.00	2955280896	0	0
1996/05/07	1600.43	1610.61	1537.62	1571.85	8622178.00	3698230016	0	0
1996/05/08	1551.40	1564.06	1517.35	1541.15	5909797.00	2302906112	0	0
1996/05/09	1526.14	1559.52	1491.96	1502.14	6543423.00	2352616960	0	0
1996/05/10	1494.14	1494.14	1446.93	1485.93	4865558.00	1713233024	0	0
1996/05/13	1497.87	1542.81	1487.83	1534.80	5340106.00	2472605952	0	0
1996/05/14	1547.12	1576.01	1524.54	1528.43	5338756.00	2632527872	0	0
1996/05/15	1518.81	1615.50	1518.20	1615.21	5164883.00	2715163136	0	0
1996/05/16	1643.26	1685.05	1630.47	1659.37	12426185.00	5805410816	0	0
1996/05/17	1665.21	1700.08	1638.71	1700.08	7816529.00	3930819072	0	0
1996/05/20	1721.05	1802.40	1679.49	1705.67	13595549.00	6360836096	0	0
1996/05/21	1684.88	1706.27	1578.61	1579.98	7874937.00	3494993920	0	0
1996/05/22	1552.92	1621.67	1542.72	1621.61	6160474.00	2807941888	0	0
1996/05/23	1644.39	1652.31	1542.12	1556.56	8404576.00	3660430080	0	0
1996/05/24	1550.12	1605.54	1530.52	1575.62	5116863.00	2398686976	0	0
1996/05/27	1597.06	1599.25	1557.87	1565.31	3341071.00	1456208000	0	0
1996/05/28	1563.46	1579.72	1540.89	1562.33	2226651.00	942166016	0	0
1996/05/29	1562.36	1622.25	1561.84	1622.13	4322264.00	1867996032	0	0
1996/05/30	1629.70	1639.63	1586.88	1612.29	6284230.00	2934647040	0	0
1996/05/31	1608.68	1748.42	1603.02	1735.38	8510473.00	4309777920	0	0
1996/06/03	1758.06	1856.14	1729.39	1808.06	13667034.00	7311824896	0	0
1996/06/04	1805.03	1862.18	1793.34	1846.29	10669219.00	5654411264	0	0
1996/06/05	1857.59	1880.58	1817.46	1833.06	8630862.00	4966657024	0	0
1996/06/06	1829.06	1879.28	1770.36	1861.63	6692272.00	4052930048	0	0
1996/06/07	1866.27	1920.86	1849.47	1885.88	8297146.00	4949706240	0	0
1996/06/10	1889.37	1899.77	1863.96	1882.66	6626499.00	3501660928	0	0
1996/06/11	1892.62	1964.09	1889.64	1949.72	5996075.00	3882139136	0	0
1996/06/12	1970.92	1998.53	1952.47	1991.06	7801287.00	4381550080	0	0
1996/06/13	2010.65	2045.11	1997.04	2044.04	9681419.00	5055075840	0	0
1996/06/14	2053.62	2063.99	2003.54	2009.74	9487252.00	4799822848	0	0
1996/06/17	2004.20	2032.50	1982.37	1988.74	7241607.00	3759887104	0	0
1996/06/18	1994.60	2052.89	1983.63	2050.95	6063691.00	3205219072	0	0
1996/06/19	2060.31	2073.81	2020.00	2055.06	7868954.00	4497629184	0	0
1996/06/20	2050.56	2106.75	2049.38	2096.59	7914924.00	4818918912	0	0
1996/06/21	2109.90	2131.63	2081.34	2095.01	7533488.00	4076915968	0	0
1996/06/24	2102.71	2153.84	2094.10	2153.63	8709504.00	4602536960	0	0
1996/06/25	2130.62	2164.60	2092.12	2125.12	10102639.00	5007145984	0	0
1996/06/26	2121.57	2147.46	2114.20	2143.62	6153457.00	3120946944	0	0
1996/06/27	2152.15	2162.58	2118.01	2126.08	6197181.00	3236357888	0	0
1996/06/28	2118.64	2127.28	2058.55	2059.12	6829751.00	3537914880	0	0
1996/07/01	2008.81	2018.21	1934.76	1942.78	5449090.00	2838725120	0	0
1996/07/02	1929.13	1980.50	1928.39	1974.73	3516720.00	1890808064	0	0
1996/07/03	1978.49	2050.70	1976.78	2049.71	4445254.00	2751952896	0	0
1996/07/04	2077.62	2091.88	2042.68	2087.09	5615035.00	3669036032	0	0
1996/07/05	2101.82	2191.25	2090.72	2150.85	9767050.00	6241353216	0	0
1996/07/08	2178.12	2208.75	2156.75	2205.28	8965543.00	5806713856	0	0
1996/07/09	2219.52	2248.89	2185.52	2245.62	9635463.00	6138407936	0	0
1996/07/10	2262.87	2285.60	2226.56	2285.60	11431351.00	6934188032	0	0
1996/07/11	2305.36	2312.89	2217.85	2217.85	11577703.00	6907748864	0	0
1996/07/12	2191.32	2324.78	2175.58	2323.95	9566648.00	5983781888	0	0
1996/07/15	2354.25	2377.37	2304.12	2365.10	15839356.00	9021582336	0	0
1996/07/16	2400.36	2429.97	2352.36	2426.31	14892487.00	8804184064	0	0
1996/07/17	2434.30	2492.76	2331.40	2369.89	16367925.00	9792821248	0	0
1996/07/18	2350.03	2480.31	2350.03	2480.01	11869805.00	7281068032	0	0
1996/07/19	2502.75	2520.81	2453.74	2520.81	14480549.00	8901697536	0	0
1996/07/22	2527.72	2594.54	2499.33	2590.24	14139904.00	8964684800	0	0
1996/07/23	2601.08	2663.87	2554.62	2648.57	14938869.00	9875947520	0	0
1996/07/24	2669.61	2678.87	2610.87	2657.15	14927281.00	9881818112	0	0
1996/07/25	2649.33	2692.30	2572.07	2587.82	11574915.00	7757552128	0	0
1996/07/26	2569.34	2613.58	2535.12	2551.82	8090189.00	5477829120	0	0
1996/07/29	2559.78	2687.11	2559.78	2687.11	10838339.00	7566450176	0	0
1996/07/30	2718.37	2727.16	2640.31	2652.90	11893723.00	8373630976	0	0
1996/07/31	2646.37	2670.97	2566.29	2587.80	7839799.00	5171149824	0	0
1996/08/01	2583.12	2624.10	2550.98	2618.52	5993167.00	3918426112	0	0
1996/08/02	2639.80	2658.74	2528.95	2566.37	6240049.00	4155372032	0	0
1996/08/05	2562.82	2621.49	2508.29	2620.76	5590399.00	3711832064	0	0
1996/08/06	2620.81	2660.12	2587.62	2648.71	6287879.00	4577191936	0	0
1996/08/07	2658.20	2774.35	2651.78	2749.74	9462660.00	7518879744	0	0
1996/08/08	2762.55	2775.87	2721.46	2742.26	8162858.00	6014759936	0	0
1996/08/09	2745.12	2748.88	2670.37	2713.03	7574603.00	5477670912	0	0
1996/08/12	2721.90	2749.52	2699.55	2722.29	7948938.00	5830712832	0	0
1996/08/13	2725.12	2749.33	2717.58	2749.33	6256516.00	4530579968	0	0
1996/08/14	2770.59	2781.01	2731.33	2735.59	5539167.00	4238445056	0	0
1996/08/15	2730.32	2750.90	2687.87	2692.87	4444831.00	3417960960	0	0
1996/08/16	2669.29	2699.58	2587.72	2673.16	5528799.00	4137356032	0	0
1996/08/19	2673.10	2678.31	2626.12	2629.34	3765249.00	2774712064	0	0
1996/08/20	2608.26	2630.14	2534.83	2536.87	4253874.00	2920072960	0	0
1996/08/21	2541.09	2660.75	2541.09	2649.16	6983937.00	5002452992	0	0
1996/08/22	2676.50	2681.29	2570.78	2581.55	5961829.00	4125345024	0	0
1996/08/23	2599.46	2601.25	2478.82	2530.07	6196764.00	4119101952	0	0
1996/08/26	2491.52	2517.82	2435.22	2445.04	4891378.00	3033118976	0	0
1996/08/27	2436.12	2490.20	2422.01	2486.75	4367302.00	2855130112	0	0
1996/08/28	2497.12	2569.30	2487.62	2561.12	7633559.00	5109090816	0	0
1996/08/29	2559.58	2610.24	2534.06	2609.95	8551887.00	5988382208	0	0
1996/08/30	2625.03	2725.62	2618.62	2711.91	12767272.00	9442088960	0	0
1996/09/02	2720.71	2797.74	2698.96	2787.62	15760346.00	11207292928	0	0
1996/09/03	2801.02	2817.15	2739.63	2773.80	12985471.00	9460186112	0	0
1996/09/04	2769.80	2823.72	2760.90	2820.14	11626334.00	8730711040	0	0
1996/09/05	2838.05	2855.01	2687.87	2693.15	11181251.00	7887456256	0	0
1996/09/06	2669.76	2728.55	2638.62	2665.31	7675453.00	5222602752	0	0
1996/09/09	2650.32	2672.13	2613.16	2641.87	5083220.00	3532770048	0	0
1996/09/10	2601.91	2650.62	2526.04	2538.57	5160068.00	3489876992	0	0
1996/09/11	2548.86	2631.76	2501.59	2587.37	5319066.00	3531993088	0	0
1996/09/12	2585.87	2610.23	2487.96	2516.50	5639218.00	3772424960	0	0
1996/09/13	2503.62	2554.62	2469.61	2554.62	5180200.00	3412997120	0	0
1996/09/16	2559.32	2605.05	2521.64	2605.01	7175243.00	4828456960	0	0
1996/09/17	2616.62	2671.06	2584.81	2642.21	8689777.00	6245017088	0	0
1996/09/18	2640.20	2652.63	2490.29	2513.89	7955702.00	5674254848	0	0
1996/09/19	2485.63	2559.36	2476.87	2548.89	5678435.00	4023622912	0	0
1996/09/20	2563.12	2593.22	2541.41	2593.22	5426688.00	3638863104	0	0
1996/09/23	2603.41	2633.50	2561.16	2602.46	5223490.00	3601336064	0	0
1996/09/24	2603.96	2664.95	2600.16	2660.56	5642644.00	4338392064	0	0
1996/09/25	2681.39	2706.63	2603.49	2646.60	6072344.00	4766202880	0	0
1996/09/26	2656.90	2701.09	2653.60	2688.37	5956110.00	4415044096	0	0
1996/09/27	2706.04	2781.87	2694.46	2764.03	7512424.00	6229207040	0	0
1996/10/03	2806.47	2838.10	2780.02	2790.54	9764489.00	6991672832	0	0
1996/10/04	2781.28	2806.84	2764.11	2805.14	9970600.00	6524368896	0	0
1996/10/07	2823.80	2888.04	2819.08	2888.04	13891527.00	9442223104	0	0
1996/10/08	2906.90	2936.03	2862.03	2935.95	13178097.00	10133434368	0	0
1996/10/09	2948.05	2979.76	2867.87	2892.62	14186173.00	10817730560	0	0
1996/10/10	2897.76	2969.37	2885.47	2967.29	10902957.00	8474624000	0	0
1996/10/11	2997.26	3010.48	2956.97	3001.13	15445501.00	11343223808	0	0
1996/10/14	3048.12	3155.37	3040.26	3148.72	17947116.00	13944648704	0	0
1996/10/15	3162.85	3218.84	3125.52	3217.23	16024263.00	12792880128	0	0
1996/10/16	3236.08	3274.98	3141.77	3204.05	16408463.00	14004543488	0	0
1996/10/17	3199.11	3240.25	3169.46	3239.87	18159684.00	15233419264	0	0
1996/10/18	3253.52	3271.00	3103.85	3130.70	16864704.00	14060277760	0	0
