'000001'	上证指数	日线
日期	开盘	最高	最低	收盘	成交量	成交额	涨数	跌数	MA1	MA2	MA3	MA4	MA5	MA6
1998/12/15	1193.63	1194.89	1173.92	1194.84	3308838.00	2376442368	194	255	1195.565	1201.78	1206.81	1215.548	1239.407	1239.821
1998/12/16	1194.93	1195.54	1180.86	1183.06	2399984.00	1816286976	104	342	1188.95	1191.397	1198.606	1210.158	1234.285	1239.166
1998/12/17	1180.16	1180.16	1158.50	1160.09	3448844.00	2452256768	43	430	1171.575	1179.33	1189.698	1202.917	1228.51	1238.124
1998/12/18	1155.75	1167.63	1150.72	1155.92	2859909.00	1994390144	141	311	1158.005	1166.357	1178.04	1196.591	1222.537	1236.891
1998/12/21	1153.66	1163.23	1150.38	1154.42	2338726.00	1648014592	201	224	1155.17	1156.81	1169.666	1191.079	1216.569	1236.147
1998/12/22	1155.63	1185.97	1155.62	1185.96	3520387.00	2556981760	453	18	1170.19	1165.433	1167.89	1187.35	1211.922	1235.554
1998/12/23	1186.97	1187.91	1170.15	1172.51	2917591.00	2167776768	102	358	1179.235	1170.963	1165.78	1182.193	1207.354	1234.592
1998/12/24	1171.70	1171.70	1161.84	1168.98	2654896.00	2111622656	168	279	1170.745	1175.817	1167.558	1178.628	1203.163	1233.546
1998/12/25	1169.60	1178.91	1169.54	1173.91	2977073.00	1913445248	298	143	1171.445	1171.8	1171.156	1174.598	1199.604	1232.397
1998/12/28	1175.63	1179.00	1157.68	1159.93	3366096.00	1949647744	77	379	1166.92	1167.607	1172.258	1170.962	1195.23	1231.149
1998/12/29	1157.47	1157.56	1139.98	1142.72	3166236.00	2056304640	58	398	1151.325	1158.853	1163.61	1165.75	1190.649	1229.904
1998/12/30	1141.88	1151.71	1125.55	1148.26	3710301.00	2306941952	311	149	1145.49	1150.303	1158.76	1162.27	1186.214	1228.812
1998/12/31	1149.83	1153.15	1140.35	1146.70	2317843.00	1693962112	171	265	1147.48	1145.893	1154.304	1160.931	1181.924	1227.445
1999/01/04	1144.88	1144.88	1124.21	1125.81	2339516.00	1162131200	62	389	1136.255	1140.257	1144.684	1157.92	1177.255	1225.593
1999/01/05	1123.68	1123.68	1104.50	1119.96	2891920.00	1539226368	147	294	1122.885	1130.823	1136.69	1154.474	1172.776	1223.473
1999/01/06	1120.66	1137.20	1120.40	1132.59	3255490.00	1965295360	398	55	1126.275	1126.12	1134.664	1149.137	1168.244	1221.615
1999/01/07	1133.16	1140.48	1125.66	1137.72	3715074.00	2252123904	261	178	1135.155	1130.09	1132.556	1145.658	1163.926	1219.901
1999/01/08	1138.76	1168.83	1138.76	1168.81	4436240.00	3260373504	455	25	1153.265	1146.373	1136.978	1145.641	1162.135	1218.468
1999/01/11	1169.91	1174.42	1158.54	1172.81	3962657.00	2931034112	239	213	1170.81	1159.78	1146.378	1145.531	1160.064	1217.156
1999/01/12	1171.74	1171.86	1158.29	1158.86	4624920.00	3346021376	98	370	1165.835	1166.827	1154.158	1145.424	1158.193	1215.7
1999/01/13	1153.29	1159.93	1144.43	1148.15	4461640.00	3035515904	97	358	1153.505	1159.94	1157.27	1145.967	1155.859	1214.108
1999/01/14	1145.89	1153.09	1142.35	1148.65	3230412.00	2390041856	206	240	1148.4	1151.887	1159.456	1146.006	1154.138	1213.122
1999/01/15	1149.78	1150.67	1136.30	1137.30	3854681.00	3164482560	98	365	1142.975	1144.7	1153.154	1145.066	1152.999	1211.809
1999/01/18	1135.08	1153.41	1126.70	1153.11	4477096.00	3379570176	338	121	1145.205	1146.353	1149.214	1147.796	1152.858	1210.737
1999/01/19	1154.16	1160.26	1149.37	1158.55	4442966.00	3472683776	264	194	1155.83	1149.653	1149.152	1151.655	1153.064	1209.909
1999/01/20	1159.02	1162.97	1148.80	1151.37	4063704.00	2463827712	153	322	1154.96	1154.343	1149.796	1153.533	1151.335	1208.818
1999/01/21	1150.30	1158.51	1145.29	1158.49	4474944.00	2652449024	320	133	1154.93	1156.137	1151.764	1155.61	1150.634	1207.695
1999/01/22	1159.91	1168.18	1157.14	1162.35	5536576.00	3604596992	236	217	1160.42	1157.403	1156.774	1154.964	1150.302	1206.788
1999/01/25	1161.98	1162.43	1146.97	1148.12	7913127.00	2915820800	110	355	1155.235	1156.32	1155.776	1152.495	1149.013	1205.635
1999/01/26	1145.06	1146.12	1132.95	1138.21	6203292.00	2547779328	132	332	1143.165	1149.56	1151.708	1150.43	1147.927	1204.214
1999/01/27	1137.68	1146.50	1134.13	1146.49	7570979.00	2533490688	313	138	1142.35	1144.273	1150.732	1150.264	1148.115	1202.707
1999/01/28	1147.86	1150.56	1137.12	1140.97	6254344.00	3409020416	162	296	1143.73	1141.89	1147.228	1149.496	1147.751	1201.127
1999/01/29	1139.83	1140.12	1130.33	1134.67	5151584.00	2834648832	173	272	1137.82	1140.71	1141.692	1149.233	1147.15	1199.15
1999/02/01	1131.65	1131.66	1118.54	1120.53	5084152.00	2538582784	135	320	1127.6	1132.057	1136.174	1145.975	1146.885	1196.83
1999/02/02	1119.77	1126.40	1114.79	1126.40	3989973.00	2198950912	265	186	1123.465	1127.2	1133.812	1142.76	1147.208	1194.218
1999/02/03	1126.84	1127.27	1115.13	1116.86	3714840.00	2251161088	121	342	1121.63	1121.263	1127.886	1139.309	1146.421	1191.39
1999/02/04	1114.64	1114.68	1102.49	1103.49	3891062.00	2116437248	103	356	1110.175	1115.583	1120.39	1133.809	1144.709	1188.345
1999/02/05	1101.47	1101.47	1079.21	1081.43	4085180.00	2217084928	57	413	1092.46	1100.593	1109.742	1125.717	1140.34	1184.985
1999/02/08	1076.81	1082.45	1064.17	1065.81	3523808.00	1915979008	77	385	1073.62	1083.577	1098.798	1117.486	1134.99	1181.374
1999/02/09	1065.90	1090.16	1065.90	1090.08	3275662.00	1805294720	449	21	1077.945	1079.107	1091.534	1112.673	1131.552	1177.98
1999/03/01	1092.14	1098.36	1084.15	1097.97	2885407.00	1573510656	293	162	1094.025	1084.62	1087.756	1107.821	1129.042	1174.769
1999/03/02	1098.29	1103.25	1090.04	1100.91	4040064.00	2075631104	265	196	1099.44	1096.32	1087.24	1103.815	1126.656	1171.693
1999/03/03	1101.13	1128.77	1101.06	1128.73	5590343.00	3183463168	406	69	1114.82	1109.203	1096.7	1103.221	1126.227	1169.245
1999/03/04	1130.34	1133.72	1120.70	1128.95	4951400.00	3121497088	216	251	1128.84	1119.53	1109.328	1104.063	1125.019	1166.805
1999/03/05	1128.61	1137.95	1124.08	1132.35	5201943.00	3071186176	247	220	1130.65	1130.01	1117.782	1104.658	1123.709	1164.448
1999/03/08	1133.50	1142.14	1128.38	1142.10	5631701.00	3104663808	321	152	1137.225	1134.467	1126.608	1107.182	1123.245	1162.167
1999/03/09	1143.10	1145.70	1135.37	1136.93	5900199.00	4002903296	141	332	1139.515	1137.127	1133.812	1110.526	1122.167	1160.052
1999/03/10	1136.02	1136.08	1127.17	1132.73	5326390.00	3038058752	187	276	1134.83	1137.253	1134.612	1115.656	1120.687	1158.051
1999/03/11	1133.28	1153.84	1133.15	1149.92	6941610.00	3998205184	437	48	1141.325	1139.86	1138.806	1124.067	1120.776	1156.465
1999/03/12	1151.99	1158.71	1148.66	1158.70	7064437.00	4495672320	303	166	1154.31	1147.117	1144.076	1130.929	1121.801	1154.986
1999/03/15	1161.49	1169.68	1159.14	1164.63	7295911.00	5008176640	280	185	1161.665	1157.75	1148.582	1137.595	1122.708	1153.824
1999/03/16	1164.79	1166.96	1155.93	1166.93	6598636.00	4032668928	207	249	1165.78	1163.42	1154.582	1144.197	1124.006	1152.657
1999/03/17	1167.71	1173.04	1158.58	1159.09	7548775.00	4956740096	122	338	1163.01	1163.55	1159.854	1147.233	1125.227	1151.433
1999/03/18	1155.27	1160.67	1147.56	1151.99	5927448.00	3697612544	176	307	1155.54	1159.337	1160.268	1149.537	1126.8	1150.314
1999/03/19	1150.60	1172.93	1150.34	1172.93	7165930.00	5680622592	413	68	1162.46	1161.337	1163.114	1153.595	1129.126	1149.703
1999/03/22	1175.67	1179.65	1168.33	1172.74	7695285.00	5632754176	202	284	1172.835	1165.887	1164.736	1156.659	1131.921	1148.862
1999/03/23	1172.97	1174.47	1163.28	1170.93	8784440.00	3780260096	192	283	1171.835	1172.2	1165.536	1160.059	1135.292	1147.976
1999/03/24	1171.30	1177.34	1167.10	1169.03	6132947.00	3805379072	212	264	1169.98	1170.9	1167.524	1163.689	1139.672	1147.382
1999/03/25	1167.86	1167.87	1155.01	1156.85	5133761.00	3773399552	91	383	1162.94	1165.603	1168.496	1164.382	1144.224	1146.427
1999/03/26	1155.34	1162.41	1154.93	1161.12	5151964.00	3544642048	243	217	1158.985	1162.333	1166.134	1164.624	1147.776	1145.84
1999/03/29	1160.56	1169.50	1158.08	1169.48	5518241.00	3999718400	331	152	1165.3	1162.483	1165.482	1165.109	1151.352	1145.418
1999/03/30	1171.12	1173.66	1156.04	1157.50	5147192.00	3443104512	100	374	1163.49	1162.7	1162.796	1164.166	1154.182	1144.992
1999/03/31	1156.37	1159.53	1150.81	1158.05	4842390.00	3486601216	231	236	1157.775	1161.677	1160.6	1164.062	1155.647	1144.958
1999/04/01	1158.68	1168.52	1158.43	1168.50	6202124.00	4981375488	302	161	1163.275	1161.35	1162.93	1165.713	1157.625	1145.167
1999/04/02	1170.76	1184.43	1170.30	1184.40	7665532.00	5845191168	352	128	1176.45	1170.317	1167.586	1166.86	1160.228	1145.667
1999/04/05	1188.93	1194.51	1187.05	1194.46	8071768.00	6256008192	287	186	1189.43	1182.453	1172.582	1169.032	1162.845	1145.809
1999/04/06	1195.93	1199.84	1191.58	1199.60	6709361.00	4989342208	213	258	1197.03	1192.82	1181.002	1171.899	1165.979	1146.26
1999/04/07	1200.22	1202.31	1193.72	1201.63	8141674.00	5813793280	186	288	1200.615	1198.563	1189.718	1175.159	1169.424	1146.804
1999/04/08	1203.02	1205.41	1192.46	1202.46	8176106.00	5365980672	216	254	1202.045	1201.23	1196.51	1179.72	1172.051	1147.28
1999/04/09	1203.43	1210.10	1196.74	1205.13	9809011.00	6831575040	225	259	1203.795	1203.073	1200.656	1184.121	1174.373	1148.033
1999/04/12	1205.31	1205.67	1193.65	1195.33	10202961.00	6908185600	132	348	1200.23	1200.973	1200.83	1186.706	1175.907	1148.91
1999/04/13	1192.14	1193.31	1174.13	1178.18	7348213.00	4912139776	151	331	1186.755	1192.88	1196.546	1188.774	1176.47	1149.409
1999/04/14	1176.77	1184.17	1174.26	1181.51	5325704.00	3833017856	273	197	1179.845	1185.007	1192.522	1191.12	1177.591	1149.989
1999/04/15	1182.20	1185.59	1168.59	1170.61	7370369.00	4546185216	145	335	1176.06	1176.767	1186.152	1191.331	1178.522	1150.736
1999/04/16	1168.90	1175.03	1162.31	1166.23	7241137.00	4492720640	199	252	1168.42	1172.783	1178.372	1189.514	1178.187	1151.507
1999/04/19	1164.61	1166.04	1156.60	1159.47	7671989.00	4014308608	191	267	1162.85	1165.437	1171.2	1186.015	1177.523	1151.955
1999/04/20	1160.05	1171.60	1159.56	1171.60	10691399.00	3905078272	316	157	1165.535	1165.767	1169.884	1183.215	1177.557	1152.52
1999/04/21	1171.93	1173.52	1143.04	1144.06	9520689.00	4179717120	69	421	1157.83	1158.377	1162.394	1177.458	1176.308	1152.107
1999/04/22	1137.91	1140.89	1110.64	1137.16	9089427.00	4531599360	165	302	1140.61	1150.94	1155.704	1170.928	1175.324	1151.513
1999/04/23	1137.60	1144.77	1135.60	1139.99	6756821.00	3520446720	259	207	1138.575	1140.403	1150.456	1164.414	1174.267	1151.198
1999/04/26	1139.64	1140.17	1111.99	1112.79	6041763.00	3157918208	72	395	1126.39	1129.98	1141.12	1156.16	1171.433	1150.609
1999/04/27	1108.91	1108.91	1089.75	1091.68	5624835.00	2881964032	101	375	1102.235	1114.82	1125.136	1147.51	1168.142	1149.66
1999/04/28	1090.87	1112.29	1087.79	1091.08	4732065.00	3045270016	253	194	1091.38	1098.517	1114.54	1138.467	1164.793	1148.889
1999/04/29	1091.05	1116.41	1090.56	1116.40	5046361.00	3168527616	453	31	1103.74	1099.72	1110.388	1133.046	1162.188	1148.277
1999/04/30	1116.10	1122.22	1114.17	1120.92	4196096.00	2597537280	282	167	1118.66	1109.467	1106.574	1128.515	1159.015	1147.65
1999/05/04	1120.90	1121.91	1108.89	1111.75	4088966.00	2378657536	143	327	1116.335	1116.357	1106.366	1123.743	1154.879	1146.99
1999/05/05	1110.93	1116.96	1105.34	1116.93	4374632.00	2125256448	270	198	1114.34	1116.533	1111.416	1118.276	1150.745	1146.297
1999/05/06	1116.85	1128.90	1116.63	1128.22	6390981.00	2759395584	398	90	1122.575	1118.967	1118.844	1116.692	1147.075	1145.729
1999/05/07	1129.53	1131.49	1117.93	1120.73	5833326.00	2867403008	111	361	1124.475	1121.96	1119.71	1115.049	1142.989	1145.272
1999/05/10	1107.36	1107.36	1065.18	1071.92	6881932.00	3594177536	20	475	1096.325	1106.957	1109.91	1108.242	1136.328	1144.167
1999/05/11	1072.04	1095.40	1072.04	1095.40	4348191.00	2320905472	455	26	1083.66	1096.017	1106.64	1106.503	1131.332	1143.316
1999/05/12	1096.73	1104.80	1092.78	1099.99	3961647.00	2346321152	232	235	1097.695	1089.103	1103.252	1107.334	1127.422	1142.633
1999/05/13	1100.85	1101.35	1086.45	1088.86	3660732.00	2016842624	107	366	1094.425	1094.75	1095.38	1107.112	1122.79	1141.869
1999/05/14	1087.93	1088.00	1060.50	1063.27	4859056.00	2673954560	41	444	1076.065	1084.04	1083.888	1101.799	1117.422	1140.915
1999/05/17	1057.48	1072.16	1047.83	1065.55	3753624.00	2101401088	214	246	1064.41	1072.56	1082.614	1096.262	1112.389	1139.901
1999/05/18	1066.51	1075.65	1058.38	1059.87	4004592.00	1952889472	126	308	1062.71	1062.897	1075.508	1091.074	1107.409	1138.951
1999/05/19	1058.70	1109.11	1057.72	1109.08	5987952.00	4023146240	486	7	1084.475	1078.167	1077.326	1090.289	1104.282	1139.044
1999/05/20	1114.65	1147.72	1113.31	1147.70	10670592.00	6953874944	453	23	1128.39	1105.55	1089.094	1092.237	1104.464	1140.149
1999/05/21	1154.80	1170.14	1152.26	1168.72	15705957.00	9421370368	294	189	1158.21	1141.833	1110.184	1097.036	1106.042	1141.864
1999/05/24	1173.13	1215.21	1164.89	1213.65	20741160.00	13417240576	451	43	1191.185	1176.69	1139.804	1111.209	1109.725	1143.923
1999/05/25	1223.12	1244.84	1198.06	1202.88	28737594.00	15454289920	155	330	1208.265	1195.083	1168.406	1121.957	1114.23	1145.672
1999/05/26	1199.22	1236.14	1195.84	1236.04	16205777.00	11756462080	402	76	1219.46	1217.523	1193.798	1135.562	1121.448	1147.924
1999/05/27	1247.31	1283.02	1247.31	1283.02	22576348.00	17628893184	421	81	1259.53	1240.647	1220.862	1154.978	1131.045	1150.495
1999/05/28	1291.96	1294.64	1260.71	1277.15	31968358.00	15829194752	178	296	1280.085	1265.403	1242.548	1176.366	1139.083	1152.965
1999/05/31	1287.06	1303.48	1253.25	1279.31	23473262.00	16681238528	198	291	1278.23	1279.827	1255.68	1197.742	1147.002	1155.415
1999/06/01	1283.30	1311.60	1276.11	1311.59	17229448.00	13657011200	415	87	1295.45	1289.35	1277.422	1222.914	1156.994	1158.24
1999/06/02	1319.83	1330.27	1287.01	1287.93	22232500.00	17168164864	152	350	1299.76	1292.943	1287.8	1240.799	1165.544	1160.756
1999/06/03	1280.47	1286.91	1259.00	1268.31	16661479.00	12441163776	117	383	1278.12	1289.277	1284.858	1252.86	1172.548	1163.016
1999/06/04	1271.16	1288.00	1271.16	1285.56	13684803.00	11353125888	352	140	1276.935	1280.6	1286.54	1264.544	1180.79	1165.276
1999/06/07	1287.46	1326.61	1285.15	1326.51	15662289.00	13072819200	449	48	1306.035	1293.46	1295.98	1275.83	1193.52	1168.073
1999/06/08	1336.03	1341.64	1319.49	1333.64	16198350.00	13638321152	243	238	1330.075	1315.237	1300.39	1288.906	1205.432	1170.89
1999/06/09	1334.84	1350.13	1323.98	1348.60	15632291.00	12810831872	331	161	1341.12	1336.25	1312.524	1300.162	1217.862	1173.918
1999/06/10	1371.00	1382.06	1353.56	1364.34	24877428.00	18278629376	306	189	1356.47	1348.86	1331.73	1308.294	1231.636	1177.339
1999/06/11	1364.27	1376.77	1359.27	1370.39	18841190.00	13764888576	298	196	1367.365	1361.11	1348.696	1317.618	1246.992	1180.979
1999/06/14	1382.53	1427.76	1382.53	1427.70	25261662.00	17337063424	488	23	1399.045	1387.477	1368.934	1332.457	1265.099	1185.225
1999/06/15	1453.33	1477.14	1366.65	1387.59	37484680.00	26646872064	72	421	1407.645	1395.227	1379.724	1340.057	1281.485	1188.806
1999/06/16	1402.34	1460.16	1402.30	1460.16	25207224.00	20061050880	499	10	1423.875	1425.15	1402.036	1357.28	1299.04	1193.626
1999/06/17	1483.06	1501.01	1450.20	1501.00	36486136.00	27755620352	371	133	1480.58	1449.583	1429.368	1380.549	1316.704	1199.159
1999/06/18	1511.88	1516.12	1480.98	1498.91	36117504.00	26350004224	237	254	1499.955	1486.69	1455.072	1401.884	1333.214	1204.86
1999/06/21	1506.81	1546.61	1503.40	1546.40	30698748.00	23396706304	420	76	1522.655	1515.437	1478.812	1423.873	1349.852	1211.281
1999/06/22	1551.87	1564.43	1524.49	1564.43	31708660.00	22159980544	247	245	1555.415	1536.58	1514.18	1446.952	1367.929	1217.864
1999/06/23	1571.27	1606.50	1566.62	1606.50	30268816.00	25758863360	432	69	1585.465	1572.443	1543.448	1472.742	1386.452	1225.347
1999/06/24	1615.63	1654.55	1611.98	1654.11	37620468.00	31166179328	403	104	1630.305	1608.347	1574.07	1501.719	1405.006	1233.615
1999/06/25	1665.98	1705.21	1591.06	1593.85	57813296.00	40443162624	92	401	1623.98	1618.153	1593.058	1524.065	1420.842	1240.704
1999/06/28	1606.28	1693.16	1606.28	1693.16	41388040.00	29139394560	469	19	1643.505	1647.04	1622.41	1550.611	1441.534	1249.183
1999/06/29	1722.73	1742.14	1691.34	1739.20	40105956.00	31556771840	279	210	1716.18	1675.403	1657.364	1585.772	1462.915	1258.262
1999/06/30	1755.56	1756.18	1666.01	1689.42	48857932.00	34109038592	131	360	1714.31	1707.26	1673.948	1608.698	1482.989	1266.426
1999/07/01	1678.83	1678.83	1540.03	1560.78	31256924.00	25032685568	25	483	1625.1	1663.133	1655.282	1614.676	1497.613	1272.412
1999/07/02	1570.56	1620.54	1532.43	1613.53	34384460.00	22709080064	437	73	1587.155	1621.243	1659.218	1626.138	1514.011	1279.263
1999/07/05	1627.24	1630.38	1573.73	1581.81	24206160.00	17791643648	177	333	1597.67	1585.373	1636.948	1629.679	1526.776	1285.541
1999/07/06	1568.83	1580.23	1504.36	1517.25	17967018.00	12505971712	88	424	1549.53	1570.863	1592.558	1624.961	1535.957	1290.906
1999/07/07	1515.16	1568.67	1507.54	1568.65	15710583.00	12282010624	430	80	1542.95	1555.903	1568.404	1621.176	1546.959	1297.414
1999/07/08	1579.14	1591.13	1560.43	1577.98	14397748.00	12900198400	293	211	1573.315	1554.627	1571.844	1613.563	1557.641	1304.022
1999/07/09	1577.79	1594.56	1563.16	1584.75	13422935.00	12388382720	253	251	1581.365	1577.127	1566.088	1612.653	1568.359	1310.925
1999/07/12	1588.38	1589.90	1545.56	1559.73	14080122.00	12319168512	170	334	1572.24	1574.153	1561.672	1599.31	1574.96	1317.483
1999/07/13	1547.34	1547.34	1511.43	1524.81	12409413.00	8994398208	120	391	1542.27	1556.43	1563.184	1577.871	1581.822	1323.572
1999/07/14	1526.97	1559.66	1526.22	1559.52	11205835.00	9511564288	404	99	1542.165	1548.02	1561.358	1564.881	1586.79	1330.037
1999/07/15	1565.04	1567.81	1545.06	1549.33	15971184.00	9129383936	181	323	1554.425	1544.553	1555.628	1563.736	1589.206	1336.792
1999/07/16	1547.46	1547.60	1512.78	1519.74	14933602.00	8891163648	100	412	1534.535	1542.863	1542.626	1554.357	1590.248	1343.168
1999/07/19	1500.43	1509.99	1473.23	1479.06	12353108.00	8147153408	83	426	1499.4	1516.043	1526.492	1544.082	1586.88	1348.819
1999/07/20	1476.02	1574.74	1471.50	1574.60	17308460.00	11258245120	500	20	1526.83	1524.467	1536.45	1549.817	1587.389	1356.516
1999/07/21	1586.88	1626.95	1573.70	1609.81	27920068.00	20722798592	414	93	1592.205	1554.49	1546.508	1553.933	1587.555	1365.151
1999/07/22	1606.85	1606.85	1548.49	1550.73	17820736.00	13715316736	71	444	1580.27	1578.38	1546.788	1551.208	1582.385	1372.812
1999/07/23	1552.24	1597.18	1552.23	1585.98	13293483.00	11003223040	453	58	1568.355	1582.173	1560.036	1551.331	1581.992	1380.639
1999/07/26	1592.41	1607.06	1587.37	1602.03	12451229.00	10225516544	333	170	1594.005	1579.58	1584.63	1555.561	1577.436	1388.657
1999/07/27	1605.37	1607.04	1580.81	1590.71	11616826.00	9525985280	167	341	1596.37	1592.907	1587.852	1562.151	1570.011	1396.64
1999/07/28	1592.45	1609.79	1584.24	1597.18	10700561.00	9484130304	293	202	1593.945	1596.64	1585.326	1565.917	1565.399	1404.644
1999/07/29	1610.11	1615.74	1585.83	1595.86	8743008.00	7986502656	224	273	1596.52	1594.583	1594.352	1570.57	1567.153	1412.438
1999/07/30	1599.93	1605.27	1587.33	1601.45	14561656.00	8163628032	293	217	1598.655	1598.163	1597.446	1578.741	1566.549	1420.45
1999/08/02	1607.06	1622.38	1603.36	1616.27	11658732.00	10094560256	365	143	1608.86	1604.527	1600.294	1592.462	1568.272	1429.522
1999/08/03	1622.30	1626.91	1609.12	1626.84	12627973.00	10195632128	296	209	1621.555	1614.853	1607.52	1597.686	1573.751	1438.38
1999/08/04	1630.99	1649.25	1630.99	1649.12	15286507.00	12379579392	337	164	1637.98	1630.743	1617.908	1601.617	1577.775	1447.532
1999/08/05	1654.52	1658.68	1641.86	1653.53	14621661.00	12885918720	236	266	1651.325	1643.163	1629.442	1611.897	1581.552	1456.943
1999/08/06	1655.30	1656.58	1601.84	1646.59	19330938.00	15532711936	133	386	1650.06	1649.747	1638.47	1617.958	1584.645	1466.665
1999/08/09	1650.27	1651.63	1624.72	1628.83	13479723.00	11510440960	168	345	1637.71	1642.983	1640.982	1620.638	1588.099	1476.053
1999/08/10	1622.96	1623.02	1597.22	1602.14	12439927.00	9513723904	127	373	1615.485	1625.853	1636.042	1621.781	1591.966	1485.091
1999/08/11	1598.01	1607.67	1574.71	1583.40	9450115.00	7091289088	123	373	1592.77	1604.79	1622.898	1620.403	1593.16	1492.996
1999/08/12	1583.51	1594.88	1566.71	1575.64	7433422.00	5655266816	214	295	1579.52	1587.06	1607.32	1618.381	1594.475	1500.129
1999/08/13	1581.23	1591.49	1569.30	1571.90	6676833.00	4933747200	240	247	1573.77	1576.98	1592.382	1615.426	1597.083	1506.848
1999/08/16	1568.89	1570.21	1546.83	1560.06	7269847.00	5240399360	168	336	1565.98	1569.2	1578.628	1609.805	1601.134	1512.622
1999/08/17	1562.56	1596.15	1562.56	1576.40	8980643.00	7168332288	416	91	1568.23	1569.453	1573.48	1604.761	1601.224	1518.847
1999/08/18	1578.26	1582.01	1555.97	1581.92	6820449.00	5605035008	267	231	1579.16	1572.793	1573.184	1598.041	1599.829	1524.612
1999/08/19	1587.89	1645.84	1587.87	1637.74	15467970.00	12933974016	499	24	1609.83	1598.687	1585.604	1596.462	1604.179	1530.524
1999/08/20	1645.54	1651.17	1627.03	1628.93	11817039.00	10684262400	178	337	1633.335	1616.197	1597.01	1594.696	1606.327	1536.387
1999/08/23	1631.43	1645.00	1626.95	1644.99	10643614.00	10083887104	329	177	1636.96	1637.22	1613.996	1596.312	1608.475	1542.482
1999/08/24	1650.53	1655.14	1638.96	1648.46	10960983.00	10704367616	238	270	1646.725	1640.793	1628.408	1600.944	1611.363	1548.096
1999/08/25	1649.60	1651.09	1618.54	1625.76	9267888.00	8452901888	101	409	1637.11	1639.737	1637.176	1605.18	1612.792	1553.727
1999/08/26	1622.16	1638.23	1615.85	1638.23	8239466.00	7140302848	371	131	1631.995	1637.483	1637.274	1611.439	1614.91	1559.892
1999/08/27	1642.06	1644.47	1627.25	1633.90	8223116.00	7405017088	190	315	1636.065	1632.63	1638.268	1617.639	1616.532	1565.698
1999/08/30	1635.55	1637.31	1614.43	1619.03	8956625.00	7774129664	136	374	1626.465	1630.387	1633.076	1623.536	1616.671	1570.573
1999/08/31	1622.87	1630.01	1609.79	1627.11	7354986.00	5946372608	316	187	1623.07	1626.68	1628.806	1628.607	1616.684	1575.464
1999/09/01	1627.81	1629.06	1595.96	1599.55	6859139.00	5778720768	63	444	1613.33	1615.23	1623.564	1630.37	1614.206	1579.646
1999/09/02	1591.58	1614.10	1572.41	1611.95	8131521.00	6259438592	348	141	1605.75	1612.87	1618.308	1627.791	1612.126	1583.773
1999/09/03	1613.30	1614.41	1583.45	1587.88	6856600.00	5283491328	90	421	1599.915	1599.793	1609.104	1623.686	1609.191	1587.398
1999/09/06	1577.50	1577.56	1556.83	1560.67	5538675.00	4024250880	95	406	1574.275	1586.833	1597.432	1615.254	1605.783	1589.614
1999/09/07	1558.86	1574.64	1556.74	1562.79	4670621.00	3981179904	298	186	1561.73	1570.447	1584.568	1606.687	1603.816	1592.534
1999/09/08	1563.62	1581.93	1563.60	1571.59	4179841.00	3706190592	325	153	1567.19	1565.017	1578.976	1601.27	1603.225	1594.391
1999/09/09	1590.71	1675.26	1590.70	1675.12	19742420.00	14986945536	524	4	1623.355	1603.167	1591.61	1604.959	1608.199	1597.293
1999/09/10	1690.02	1695.64	1656.72	1659.92	19568526.00	18600734720	125	390	1667.52	1635.543	1606.018	1607.561	1612.6	1599.977
1999/09/13	1664.51	1671.64	1656.16	1670.14	10893222.00	10974564352	314	182	1665.03	1668.393	1627.912	1612.672	1618.104	1602.039
1999/09/14	1675.70	1681.84	1668.12	1672.89	9552707.00	10136838144	240	260	1671.515	1667.65	1649.932	1617.25	1622.928	1603.847
1999/09/15	1675.18	1679.13	1657.78	1662.80	10498492.00	8906708992	155	347	1667.845	1668.61	1668.174	1623.575	1626.973	1604.785
1999/09/16	1662.46	1664.96	1643.98	1645.51	7316894.00	7305045504	107	386	1654.155	1660.4	1662.252	1626.931	1627.361	1604.642
1999/09/17	1644.80	1662.16	1636.47	1648.55	7076284.00	6448295424	279	208	1647.03	1652.287	1659.978	1632.998	1628.342	1605.554
1999/09/20	1649.12	1651.53	1628.89	1633.83	5313335.00	4904954368	126	359	1641.19	1642.63	1652.716	1640.314	1627.784	1604.565
1999/09/21	1630.02	1630.26	1617.81	1625.58	4720313.00	4028274688	170	324	1629.705	1635.987	1643.254	1646.593	1626.64	1602.671
1999/09/22	1625.16	1632.41	1613.58	1617.05	3964185.00	3670171648	141	350	1621.315	1625.487	1634.104	1651.139	1626.204	1601.465
1999/09/23	1618.76	1622.66	1597.11	1604.20	5485422.00	4302765056	126	369	1610.625	1615.61	1625.842	1644.047	1624.503	1602.189
1999/09/24	1609.81	1631.39	1609.81	1619.31	4482136.00	3871965696	424	73	1611.755	1613.52	1619.994	1639.986	1623.774	1602.285
1999/09/27	1624.45	1629.18	1598.70	1602.15	4092406.00	4190201344	93	403	1610.73	1608.553	1613.658	1633.187	1622.93	1602.624
1999/09/28	1602.79	1606.02	1586.54	1591.43	4097813.00	3722190336	159	330	1596.79	1604.297	1606.828	1625.041	1621.146	1603.86
1999/09/29	1593.71	1608.60	1580.99	1584.95	4749405.00	3766047488	147	336	1588.19	1592.843	1600.408	1617.256	1620.416	1604.132
1999/09/30	1588.98	1595.00	1567.72	1570.70	4555072.00	4045558528	106	397	1577.825	1582.36	1593.708	1609.775	1618.353	1604.011
